#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p_ekf_spike.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p_ekf_spike.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766331856.024895}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766331856.188382,0,106;107;108;200;201;202,63.443;68.186;56.877;60.275;74.422;66.119,-1.1492423304730792,1.0083144770365065,0.5307187066741997,-0.1836524106991785,1.078205331693512,-0.1589754928668305,-2.4141530660143027,0.7512090059119616,-0.505377036999438,0.6216165979152422,1.0109613681207712,1.692524417917609,86.267,39.229
1766331856.289709,1,106;107;108;200;201;202,28.878;44.822;33.078;33.588;51.784;34.828,-1.14311548163602,1.00358869229916,0.5258780102945475,-0.17424714249511414,1.0901540887964105,-0.16165931754277393,-2.4163285234892347,0.7611366806192403,-0.5096715162122158,0.6265516209619671,1.0231676649438457,1.692412163816063,85.859,39.041
1766331856.400719,2,106;107;108;200;201;202,66.199;70.695;58.254;59.852;75.020;69.627,-1.134527923440821,1.0061794380959417,0.5275475858383835,-0.1702781845654671,1.1014608662749419,-0.16409140288867238,-2.4205450264154353,0.7673396873379388,-0.5022642672424635,0.6354397256224265,1.0336542325665536,1.6902406771561937,85.587,38.630
1766331856.487978,3,106;107;108;200;201;202,64.591;68.917;57.943;59.648;74.952;69.208,-1.1277425114734168,1.0079963169224118,0.5285514682207787,-0.16692829906452222,1.1096009445498705,-0.16592866797829775,-2.4237568240448675,0.7725185992778129,-0.49676948955731026,0.642076632785446,1.041317116579902,1.6880743111808174,85.366,38.312
1766331856.570179,4,106;107;108;200;201;202,65.195;69.381;56.662;59.660;75.611;68.895,-1.1227169134541541,1.0099322860972895,0.5292005698175198,-0.1640968449986396,1.116326464673773,-0.16752523450449985,-2.425776169057982,0.7764052844388653,-0.492135918283227,0.647236992410208,1.0475292462473242,1.6868016555784142,85.226,38.083
1766331856.648974,5,106;107;108;200;201;202,64.740;70.388;58.038;61.153;74.775;69.443,-1.118474047154252,1.0108898697073332,0.5296219114619123,-0.16191102385677697,1.1214790453013546,-0.16866463201407977,-2.427715168501848,0.7798268666671454,-0.4889575201334922,0.651445001550046,1.052302781165726,1.6854529123169146,85.084,37.888
1766331856.717978,6,106;107;108;200;201;202,64.735;70.053;60.269;60.656;75.470;68.338,-1.115429498709831,1.0103886517933978,0.5290662990542229,-0.15968499019585022,1.125473851359548,-0.17027991446739912,-2.4291084778814325,0.7830889264373332,-0.488290996744618,0.6547418378454358,1.0563564520190267,1.683954001038297,84.941,37.761
1766331856.824676,7,106;107;108;200;201;202,64.097;68.918;59.442;59.817;74.645;68.927,-1.1125162064520386,1.010640245292202,0.5295800173989818,-0.15834313484570905,1.1285254774473452,-0.17085918603309858,-2.4307794562060168,0.7852628296168169,-0.48639762211784987,0.6573455436443179,1.0593936945623126,1.6826755303491607,84.827,37.617
1766331856.880169,8,106;107;108;200;201;202,65.792;69.506;60.073;59.239;75.832;69.162,-1.1108795972374017,1.0114443733459768,0.5299869204427514,-0.1571423258030983,1.1313124133348789,-0.1715852800316316,-2.4314736803687937,0.786347062810531,-0.48460555638865765,0.6591206467930263,1.0621607980153611,1.6823261431512422,84.788,37.540
1766331856.945675,9,106;107;108;200;201;202,65.714;69.650;60.197;59.845;74.616;67.928,-1.1092313210916995,1.011234685869993,0.5304775880101975,-0.15624149614856014,1.133101816724772,-0.17196434355791787,-2.432721252682448,0.7874196436782529,-0.48378702603997786,0.6604325890064594,1.064274114842777,1.681366727844293,84.709,37.450
