#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["adapt", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "ransac", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_corrected.csv", "poses_csv": "phase_b/v2/poses_dotec_corrected.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "1", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "e03e2d3cb9ab767f90fac0f399769f4b339fe3fb3f711669b0cb05a6c895abd4"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "9736191d05aabb632fd2ee895ca3674d0f4aef8ce615de526d190722fdc258ff"}}, "git_commit": null, "timestamp": 1765382418.305619}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1765382424.351929,3.758,6,6,35.964,2.51664,0.008,0.732,69.290,1269.6,0.6884,35.964,0.1537,15.372,0,0
1765382424.570099,3.005,6,6,37.824,2.42196,0.009,0.824,69.290,1271.0,0.6051,37.824,0.1536,15.363,0,0
1765382424.852972,4.326,6,6,37.819,2.41974,0.009,0.822,69.290,1270.9,0.6050,37.819,0.1536,15.364,0,0
1765382425.190123,3.675,6,6,37.851,2.41130,0.009,0.824,69.290,1270.8,0.6051,37.851,0.1536,15.364,0,0
1765382425.647478,3.007,6,6,37.823,2.41572,0.009,0.823,69.290,1269.5,0.6053,37.823,0.1537,15.372,0,0
1765382425.971413,2.156,6,6,37.822,2.42234,0.009,0.823,69.290,1269.8,0.6052,37.822,0.1537,15.371,0,0
1765382426.246724,3.331,6,6,37.888,2.40843,0.009,0.825,69.290,1270.5,0.6051,37.888,0.1537,15.366,0,0
1765382426.526703,3.688,6,6,37.776,2.42771,0.009,0.824,69.290,1269.3,0.6050,37.776,0.1537,15.374,0,0
1765382426.830330,3.408,6,6,37.897,2.41272,0.009,0.825,69.290,1272.0,0.6061,37.897,0.1536,15.357,0,0
1765382427.047250,3.328,6,6,37.867,2.41512,0.009,0.825,69.290,1271.8,0.6052,37.867,0.1536,15.359,0,0
1765382427.262565,4.941,6,6,37.875,2.41283,0.009,0.827,69.290,1270.2,0.6056,37.875,0.1537,15.368,0,0
1765382427.670822,4.284,6,6,37.909,2.42307,0.009,0.826,69.290,1272.8,0.6056,37.909,0.1535,15.353,0,0
1765382427.967566,2.482,6,6,37.926,2.41673,0.009,0.824,69.290,1273.7,0.6051,37.926,0.1535,15.347,0,0
1765382428.315065,3.356,6,6,37.904,2.42016,0.009,0.823,69.290,1272.8,0.6054,37.904,0.1535,15.352,0,0
1765382428.723000,2.756,6,6,37.905,2.42329,0.009,0.824,69.290,1271.2,0.6048,37.905,0.1536,15.362,0,0
1765382428.978950,2.445,6,6,37.930,2.42474,0.009,0.826,69.290,1272.1,0.6059,37.930,0.1536,15.357,0,0
1765382429.145335,4.444,6,6,37.909,2.42247,0.009,0.827,69.290,1272.1,0.6060,37.909,0.1536,15.357,0,0
1765382429.310540,5.956,6,6,37.936,2.42030,0.009,0.828,69.290,1273.2,0.6052,37.936,0.1535,15.350,0,0
1765382429.470055,6.000,6,6,37.916,2.42154,0.009,0.827,69.290,1273.0,0.6055,37.916,0.1535,15.351,0,0
1765382429.647461,5.943,6,6,37.920,2.42507,0.009,0.827,69.290,1273.2,0.6061,37.920,0.1535,15.350,0,0
1765382429.808380,6.027,6,6,37.889,2.41894,0.009,0.827,69.290,1272.9,0.6056,37.889,0.1535,15.352,0,0
1765382429.983762,6.094,6,6,37.899,2.42019,0.009,0.827,69.290,1272.6,0.6049,37.899,0.1535,15.354,0,0
1765382430.227432,5.897,6,6,37.915,2.41737,0.009,0.827,69.290,1273.0,0.6060,37.915,0.1535,15.351,0,0
1765382430.579453,3.743,6,6,37.915,2.41799,0.009,0.827,69.290,1273.1,0.6051,37.915,0.1535,15.351,0,0
1765382430.817292,3.006,6,6,37.890,2.42264,0.009,0.826,69.290,1272.9,0.6053,37.890,0.1535,15.352,0,0
1765382431.093802,3.701,6,6,37.933,2.41815,0.009,0.828,69.290,1272.1,0.6052,37.933,0.1536,15.357,0,0
1765382431.354810,3.815,6,6,37.899,2.42143,0.009,0.828,69.290,1271.8,0.6054,37.899,0.1536,15.359,0,0
1765382431.565468,3.727,6,6,37.893,2.42179,0.009,0.823,69.290,1271.9,0.6047,37.893,0.1536,15.358,0,0
1765382431.738003,5.007,6,6,37.906,2.41849,0.009,0.825,69.290,1271.5,0.6048,37.906,0.1536,15.361,0,0
1765382431.901316,6.043,6,6,37.908,2.41750,0.009,0.828,69.290,1271.7,0.6052,37.908,0.1536,15.359,0,0
1765382432.060840,6.063,6,6,37.921,2.41786,0.009,0.828,69.290,1272.2,0.6058,37.921,0.1536,15.356,0,0
1765382432.233039,5.971,6,6,37.891,2.41928,0.009,0.826,69.290,1271.4,0.6050,37.891,0.1536,15.361,0,0
1765382432.401944,5.951,6,6,37.911,2.41597,0.009,0.827,69.290,1272.4,0.6056,37.911,0.1535,15.355,0,0
