#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766251439.63643}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1766251443.152867,10.041,7,7,23.640,0.00000,0.033,0.331,76.353,575.4,0.6486,23.640,0.0500,5.000,0,0
1766251443.267471,10.253,7,7,23.647,0.00000,0.033,0.330,76.416,575.2,0.6485,23.647,0.0500,5.000,0,0
1766251443.352016,10.012,7,7,23.630,0.00000,0.032,0.331,76.393,575.6,0.6482,23.630,0.0500,5.000,0,0
1766251443.461421,10.085,7,7,23.634,0.00000,0.033,0.330,76.459,574.9,0.6488,23.634,0.0500,5.000,0,0
1766251443.555148,10.143,7,7,23.628,0.00000,0.033,0.331,76.458,575.9,0.6488,23.628,0.0500,5.000,0,0
1766251443.712856,6.078,7,7,23.642,0.00000,0.033,0.329,76.531,575.8,0.6483,23.642,0.0500,5.000,0,0
1766251443.810828,10.007,7,7,23.656,0.00000,0.033,0.331,76.492,575.6,0.6487,23.656,0.0500,5.000,0,0
1766251443.904323,10.064,7,7,23.622,0.00000,0.032,0.329,76.472,575.0,0.6482,23.622,0.0500,5.000,0,0
1766251443.965350,15.124,7,7,23.628,0.00000,0.033,0.330,76.444,575.2,0.6480,23.628,0.0500,5.000,0,0
1766251444.029815,15.129,7,7,23.650,0.00000,0.033,0.331,76.434,575.4,0.6478,23.650,0.0500,5.000,0,0
1766251444.098862,15.276,7,7,23.626,0.00000,0.033,0.331,76.450,575.2,0.6480,23.626,0.0500,5.000,0,0
1766251444.162797,15.104,7,7,23.644,0.00000,0.033,0.333,76.355,576.0,0.6487,23.644,0.0500,5.000,0,0
1766251444.230562,15.028,7,7,23.620,0.00000,0.032,0.331,76.344,575.0,0.6486,23.620,0.0500,5.000,0,0
1766251444.293964,15.446,7,7,23.657,0.00000,0.033,0.333,76.278,575.3,0.6480,23.657,0.0500,5.000,0,0
1766251444.360508,14.963,7,7,23.625,0.00000,0.032,0.331,76.297,575.1,0.6481,23.625,0.0500,5.000,0,0
1766251444.426955,15.139,7,7,23.649,0.00000,0.032,0.331,76.369,575.5,0.6488,23.649,0.0500,5.000,0,0
1766251444.493052,15.169,7,7,23.618,0.00000,0.033,0.330,76.429,574.8,0.6480,23.618,0.0500,5.000,0,0
1766251444.556847,15.277,7,7,23.641,0.00000,0.033,0.330,76.424,575.9,0.6488,23.641,0.0500,5.000,0,0
1766251444.624641,14.986,7,7,23.638,0.00000,0.033,0.330,76.371,575.8,0.6484,23.638,0.0500,5.000,0,0
1766251444.689859,15.123,7,7,23.615,0.00000,0.033,0.330,76.410,575.4,0.6487,23.615,0.0500,5.000,0,0
1766251444.758014,15.261,7,7,23.656,0.00000,0.032,0.331,76.360,575.7,0.6479,23.656,0.0500,5.000,0,0
1766251444.827184,15.413,7,7,23.656,0.00000,0.033,0.331,76.389,575.6,0.6489,23.656,0.0500,5.000,0,0
1766251444.895074,15.144,7,7,23.647,0.00000,0.033,0.332,76.391,575.7,0.6481,23.647,0.0500,5.000,0,0
1766251445.006505,10.075,7,7,23.630,0.00000,0.033,0.330,76.398,575.5,0.6496,23.630,0.0500,5.000,0,0
1766251445.121101,7.613,7,7,23.628,0.00000,0.033,0.330,76.374,575.0,0.6480,23.628,0.0500,5.000,0,0
1766251445.193473,15.036,7,7,23.637,0.00000,0.033,0.331,76.407,575.3,0.6487,23.637,0.0500,5.000,0,0
1766251445.283237,10.170,7,7,23.643,0.00000,0.033,0.330,76.384,575.2,0.6486,23.643,0.0500,5.000,0,0
1766251445.350968,15.100,7,7,23.628,0.00000,0.033,0.330,76.341,575.3,0.6487,23.628,0.0500,5.000,0,0
1766251445.415286,15.117,7,7,23.630,0.00000,0.033,0.331,76.333,575.0,0.6482,23.630,0.0500,5.000,0,0
1766251445.482340,15.071,7,7,23.629,0.00000,0.032,0.331,76.361,575.7,0.6489,23.629,0.0500,5.000,0,0
1766251445.551930,15.118,7,7,23.642,0.00000,0.033,0.331,76.395,574.9,0.6488,23.642,0.0500,5.000,0,0
1766251445.620853,15.268,7,7,23.642,0.00000,0.032,0.330,76.463,575.7,0.6487,23.642,0.0500,5.000,0,0
1766251445.686068,14.967,7,7,23.630,0.00000,0.033,0.330,76.449,574.9,0.6480,23.630,0.0500,5.000,0,0
1766251445.749376,15.372,7,7,23.634,0.00000,0.033,0.329,76.512,575.2,0.6492,23.634,0.0500,5.000,0,0
1766251445.824271,15.017,7,7,23.638,0.00000,0.033,0.330,76.549,575.2,0.6491,23.638,0.0500,5.000,0,0
1766251445.917730,10.114,7,7,23.647,0.00000,0.033,0.332,76.516,575.6,0.6478,23.647,0.0500,5.000,0,0
1766251445.982513,14.900,7,7,23.637,0.00000,0.033,0.330,76.443,575.2,0.6480,23.637,0.0500,5.000,0,0
1766251446.048667,15.272,7,7,23.629,0.00000,0.033,0.329,76.479,575.6,0.6480,23.629,0.0500,5.000,0,0
1766251446.117820,14.999,7,7,23.633,0.00000,0.033,0.330,76.464,575.7,0.6482,23.633,0.0500,5.000,0,0
1766251446.214672,10.104,7,7,23.636,0.00000,0.033,0.330,76.430,575.8,0.6488,23.636,0.0500,5.000,0,0
1766251446.287459,15.451,7,7,23.641,0.00000,0.033,0.331,76.474,576.1,0.6492,23.641,0.0500,5.000,0,0
1766251446.383104,9.976,7,7,23.655,0.00000,0.033,0.332,76.431,576.0,0.6488,23.655,0.0500,5.000,0,0
1766251446.503337,7.677,7,7,23.640,0.00000,0.033,0.331,76.391,575.1,0.6488,23.640,0.0500,5.000,0,0
1766251446.571686,14.664,7,7,23.641,0.00000,0.033,0.332,76.429,575.2,0.6482,23.641,0.0500,5.000,0,0
1766251446.633370,15.700,7,7,23.647,0.00000,0.033,0.330,76.450,575.3,0.6487,23.647,0.0500,5.000,0,0
1766251446.699118,14.764,7,7,23.609,0.00000,0.033,0.330,76.458,575.2,0.6488,23.609,0.0500,5.000,0,0
1766251446.764597,15.223,7,7,23.646,0.00000,0.033,0.330,76.440,575.2,0.6481,23.646,0.0500,5.000,0,0
1766251446.832825,15.044,7,7,23.628,0.00000,0.033,0.331,76.449,575.0,0.6485,23.628,0.0500,5.000,0,0
1766251446.901323,15.181,7,7,23.630,0.00000,0.033,0.332,76.394,575.4,0.6480,23.630,0.0500,5.000,0,0
1766251446.967074,15.102,7,7,23.636,0.00000,0.033,0.331,76.426,575.1,0.6488,23.636,0.0500,5.000,0,0
1766251447.035135,15.065,7,7,23.643,0.00000,0.033,0.331,76.431,575.2,0.6487,23.643,0.0500,5.000,0,0
1766251447.098991,15.139,7,7,23.629,0.00000,0.033,0.330,76.454,575.0,0.6484,23.629,0.0500,5.000,0,0
