#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["adapt", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "ransac", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p_ransac.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p_ransac.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766252043.88431}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766252046.939857,12,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252047.122461,13,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252047.274223,14,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252047.422802,15,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252047.571735,16,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252047.730879,17,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252047.929407,18,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252048.123841,19,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252048.254526,20,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252048.379826,21,101;102;103;104;200;201;202,34.114;69.175;69.567;59.408;70.998;62.723;78.642,0.9198691501014986,1.7321284122297709,1.6752428204417391,0.17657041933546042,0.8418486509185886,0.5496968759500716,1.9208192662530543,-0.3864339174688976,-2.18007196995815,0.5520135583487276,1.137762722164337,0.9523192467123275,86.140,83.326
1766252048.479631,22,101;102;103;104;200;201;202,31.740;68.442;69.722;58.633;71.554;63.215;78.996,0.8897227835114143,1.789135624822143,1.6916040712436347,0.19380033874177832,0.8235829737525763,0.5544486454463475,1.9445790373524359,-0.35847993573932985,-2.2304782548220374,0.5768133845448373,1.1186802921303665,1.0106938032518935,85.009,82.787
1766252048.579021,23,101;102;103;104;200;201;202,31.740;68.442;69.722;58.633;71.554;63.215;78.996,0.8897227835114143,1.789135624822143,1.6916040712436347,0.19380033874177832,0.8235829737525763,0.5544486454463475,1.9445790373524359,-0.35847993573932985,-2.2304782548220374,0.5768133845448373,1.1186802921303665,1.0106938032518935,85.009,82.787
1766252048.676471,24,101;102;103;104;200;201;202,35.577;68.363;69.363;58.653;71.426;63.269;78.593,0.9008176338676184,1.7848285853039507,1.6707118896709237,0.19410145009888108,0.817063803678333,0.5539720116438077,1.9363204894233879,-0.3852737782790585,-2.2248766950908063,0.5820719040062596,1.1056668170641974,0.9979505805747604,84.548,82.815
1766252048.777638,25,101;102;103;104;200;201;202,35.577;68.363;69.363;58.653;71.426;63.269;78.593,0.9008176338676184,1.7848285853039507,1.6707118896709237,0.19410145009888108,0.817063803678333,0.5539720116438077,1.9363204894233879,-0.3852737782790585,-2.2248766950908063,0.5820719040062596,1.1056668170641974,0.9979505805747604,84.548,82.815
1766252048.876660,26,101;102;103;104;200;201;202,35.577;68.363;69.363;58.653;71.426;63.269;78.593,0.9008176338676184,1.7848285853039507,1.6707118896709237,0.19410145009888108,0.817063803678333,0.5539720116438077,1.9363204894233879,-0.3852737782790585,-2.2248766950908063,0.5820719040062596,1.1056668170641974,0.9979505805747604,84.548,82.815
1766252048.971186,27,101;102;103;104;200;201;202,35.994;68.728;69.259;59.772;71.404;63.596;79.156,0.8734267542747095,1.8317847323022347,1.6875823209113867,0.21099301717543012,0.8048322441043286,0.557673239521696,1.957063653359693,-0.3568409433235151,-2.2668448552114238,0.6009384663902775,1.0919172914245023,1.0488919882423424,83.722,82.341
1766252049.101805,28,101;102;103;104;200;201;202,35.994;68.728;69.259;59.772;71.404;63.596;79.156,0.8734267542747095,1.8317847323022347,1.6875823209113867,0.21099301717543012,0.8048322441043286,0.557673239521696,1.957063653359693,-0.3568409433235151,-2.2668448552114238,0.6009384663902775,1.0919172914245023,1.0488919882423424,83.722,82.341
1766252049.206153,29,101;102;103;104;200;201;202,35.994;68.728;69.259;59.772;71.404;63.596;79.156,0.8734267542747095,1.8317847323022347,1.6875823209113867,0.21099301717543012,0.8048322441043286,0.557673239521696,1.957063653359693,-0.3568409433235151,-2.2668448552114238,0.6009384663902775,1.0919172914245023,1.0488919882423424,83.722,82.341
1766252049.405894,30,101;102;103;104;200;201;202,35.994;68.728;69.259;59.772;71.404;63.596;79.156,0.8734267542747095,1.8317847323022347,1.6875823209113867,0.21099301717543012,0.8048322441043286,0.557673239521696,1.957063653359693,-0.3568409433235151,-2.2668448552114238,0.6009384663902775,1.0919172914245023,1.0488919882423424,83.722,82.341
