#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["adapt", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "ransac", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p_ransac.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p_ransac.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766252043.88431}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1766252048.971269,10.051,7,7,23.630,2.49935,0.033,0.327,83.722,574.1,0.6473,23.630,0.1423,14.230,0,0
1766252049.101904,9.935,7,1,22.937,0.20463,1.000,1.000,83.722,719.1,0.8134,22.937,0.1423,14.230,0,0
1766252049.206235,7.666,7,1,22.933,0.19790,1.000,1.000,83.722,718.8,0.8138,22.933,0.1423,14.230,0,0
1766252049.405975,5.024,7,1,22.934,0.20202,1.000,1.000,83.722,719.0,0.8141,22.934,0.1423,14.230,0,0
1766252049.532455,7.593,7,1,22.957,0.20340,1.000,1.000,83.722,719.8,0.8138,22.957,0.1423,14.230,0,0
1766252049.630602,10.231,7,7,23.628,2.49727,0.033,0.327,83.094,574.2,0.6474,23.628,0.1423,14.230,0,0
1766252049.730533,10.037,7,1,22.937,0.20506,1.000,1.000,83.094,719.0,0.8141,22.937,0.1423,14.230,0,0
1766252049.831288,10.223,7,7,23.643,2.50366,0.034,0.328,82.621,574.0,0.6467,23.643,0.1423,14.230,0,0
1766252049.928592,9.998,7,1,22.932,0.20234,1.000,1.000,82.621,719.4,0.8140,22.932,0.1423,14.230,0,0
1766252050.029106,10.122,7,7,23.626,2.69248,0.033,0.327,82.651,574.2,0.6330,23.626,0.1423,14.230,0,0
1766252050.124945,10.151,7,1,22.949,0.19804,1.000,1.000,82.651,719.9,0.8142,22.949,0.1423,14.230,0,0
1766252050.228745,10.138,7,1,22.932,0.20722,1.000,1.000,82.651,718.8,0.8131,22.932,0.1423,14.230,0,0
1766252050.323039,10.079,7,1,22.930,0.20047,1.000,1.000,82.651,718.8,0.8138,22.930,0.1423,14.230,0,0
1766252050.437783,10.033,7,1,22.921,0.20461,1.000,1.000,82.651,718.6,0.8135,22.921,0.1423,14.230,0,0
1766252050.557437,7.572,7,1,22.908,0.20435,1.000,1.000,82.651,718.4,0.8132,22.908,0.1423,14.230,0,0
1766252050.675230,10.095,7,1,22.929,0.20316,1.000,1.000,82.651,719.1,0.8136,22.929,0.1423,14.230,0,0
1766252050.784976,7.596,7,1,22.918,0.20303,1.000,1.000,82.651,718.4,0.8132,22.918,0.1423,14.230,0,0
1766252050.887446,9.952,7,1,22.951,0.20638,1.000,1.000,82.651,719.9,0.8133,22.951,0.1423,14.230,0,0
1766252050.983956,10.208,7,7,23.636,2.49800,0.034,0.327,82.261,574.2,0.6473,23.636,0.1423,14.230,0,0
1766252051.087978,10.136,7,1,22.942,0.19944,1.000,1.000,82.261,719.4,0.8137,22.942,0.1423,14.230,0,0
1766252051.182035,10.118,7,1,22.946,0.20213,1.000,1.000,82.261,719.7,0.8129,22.946,0.1423,14.230,0,0
1766252051.283003,10.051,7,1,22.938,0.21327,1.000,1.000,82.261,719.2,0.8131,22.938,0.1423,14.230,0,0
1766252051.382297,10.184,7,7,23.636,2.50553,0.034,0.328,81.979,573.6,0.6465,23.636,0.1423,14.230,0,0
1766252051.479067,10.034,7,1,22.920,0.20460,1.000,1.000,81.979,718.4,0.8134,22.920,0.1423,14.230,0,0
1766252051.582679,10.144,7,1,22.933,0.19737,1.000,1.000,81.979,718.9,0.8133,22.933,0.1423,14.230,0,0
1766252051.681462,10.105,7,1,22.928,0.20363,1.000,1.000,81.979,718.5,0.8137,22.928,0.1423,14.230,0,0
1766252051.776485,10.073,7,1,22.919,0.20278,1.000,1.000,81.979,718.5,0.8131,22.919,0.1423,14.230,0,0
1766252051.887440,10.172,7,1,22.914,0.20400,1.000,1.000,81.979,718.4,0.8135,22.914,0.1423,14.230,0,0
1766252052.013919,7.563,7,1,22.918,0.20019,1.000,1.000,81.979,718.5,0.8135,22.918,0.1423,14.230,0,0
1766252052.209961,5.030,7,1,22.946,0.20961,1.000,1.000,81.979,719.5,0.8137,22.946,0.1423,14.230,0,0
1766252052.305946,10.175,7,1,22.938,0.20501,1.000,1.000,81.979,718.9,0.8132,22.938,0.1423,14.230,0,0
1766252052.415487,10.120,7,7,23.665,2.69092,0.034,0.327,82.175,574.4,0.6321,23.665,0.1423,14.230,0,0
1766252052.534942,7.543,7,7,23.628,2.69182,0.034,0.328,82.302,573.9,0.6329,23.628,0.1423,14.230,0,0
1766252052.638222,10.165,7,1,22.970,0.19932,1.000,1.000,82.302,720.1,0.8139,22.970,0.1423,14.230,0,0
1766252052.736962,10.045,7,1,22.900,0.20463,1.000,1.000,82.302,718.4,0.8126,22.900,0.1423,14.230,0,0
1766252052.832557,10.098,7,1,22.932,0.20421,1.000,1.000,82.302,719.3,0.8131,22.932,0.1423,14.230,0,0
1766252052.943255,10.087,7,1,22.927,0.20137,1.000,1.000,82.302,718.8,0.8132,22.927,0.1423,14.230,0,0
1766252053.065455,7.620,7,1,22.955,0.19888,1.000,1.000,82.302,719.5,0.8137,22.955,0.1423,14.230,0,0
1766252053.160905,10.041,7,1,22.929,0.20578,1.000,1.000,82.302,718.9,0.8135,22.929,0.1423,14.230,0,0
1766252053.262446,10.066,7,1,22.941,0.20361,1.000,1.000,82.302,719.2,0.8134,22.941,0.1423,14.230,0,0
1766252053.364886,9.987,7,1,22.931,0.19657,1.000,1.000,82.302,719.2,0.8138,22.931,0.1423,14.230,0,0
1766252053.464914,10.246,7,1,22.962,0.20970,1.000,1.000,82.302,720.2,0.8141,22.962,0.1423,14.230,0,0
1766252053.591821,7.540,7,1,22.935,0.20400,1.000,1.000,82.302,718.7,0.8137,22.935,0.1423,14.230,0,0
1766252053.692438,10.124,7,1,22.941,0.21003,1.000,1.000,82.302,719.5,0.8134,22.941,0.1423,14.230,0,0
1766252053.788024,10.139,7,1,22.975,0.20198,1.000,1.000,82.302,720.4,0.8140,22.975,0.1423,14.230,0,0
1766252053.890961,10.107,7,1,22.941,0.21011,1.000,1.000,82.302,719.5,0.8133,22.941,0.1423,14.230,0,0
1766252053.987805,10.058,7,1,22.955,0.20232,1.000,1.000,82.302,720.2,0.8142,22.955,0.1423,14.230,0,0
1766252054.086939,10.132,7,1,22.962,0.20212,1.000,1.000,82.302,719.5,0.8141,22.962,0.1423,14.230,0,0
1766252054.185038,10.126,7,1,22.959,0.20204,1.000,1.000,82.302,719.5,0.8141,22.959,0.1423,14.230,0,0
