#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["adapt", "bench_print_every", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "max_tilt_jump_deg", "print_tilt", "ransac", "ransac_base_rot", "ransac_base_trans", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 80.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_fulltest.csv", "poses_csv": "phase_b/v2/poses_dotec_fulltest.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "1", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "fe24fb1afd868ebbf0d17c89865e0023b67ad83c862b7efdc4fab8598a079465"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "9736191d05aabb632fd2ee895ca3674d0f4aef8ce615de526d190722fdc258ff"}}, "git_commit": null, "timestamp": 1765377905.057058}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1765377910.964180,7.270,6,6,53.718,2.17684,0.006,0.775,62.015,2711.0,0.6112,53.718,0.1052,10.520,0,0
1765377911.120972,6.058,6,6,53.727,2.17601,0.006,0.774,62.023,2711.3,0.6113,53.727,0.1052,10.519,0,0
1765377911.256741,7.501,6,6,53.713,2.17378,0.006,0.774,62.029,2710.2,0.6114,53.713,0.1052,10.521,0,0
1765377911.391699,7.503,6,6,53.739,2.17642,0.006,0.774,62.040,2711.3,0.6112,53.739,0.1052,10.519,0,0
1765377911.523401,7.420,6,6,53.743,2.17682,0.006,0.774,62.046,2711.3,0.6112,53.743,0.1052,10.519,0,0
1765377911.689273,6.037,6,6,53.732,2.17464,0.006,0.775,62.044,2710.6,0.6112,53.732,0.1052,10.520,0,0
1765377911.822636,7.384,6,6,53.745,2.17531,0.006,0.775,62.041,2710.7,0.6112,53.745,0.1052,10.520,0,0
1765377911.955519,7.630,6,6,53.730,2.17491,0.006,0.774,62.051,2710.9,0.6113,53.730,0.1052,10.520,0,0
1765377912.092080,7.432,6,6,53.721,2.17465,0.006,0.774,62.057,2710.7,0.6115,53.721,0.1052,10.520,0,0
1765377912.257480,6.019,6,6,53.733,2.17687,0.006,0.776,62.035,2711.1,0.6113,53.733,0.1052,10.519,0,0
1765377912.429448,6.052,6,6,53.750,2.17420,0.006,0.776,62.026,2710.6,0.6114,53.750,0.1052,10.520,0,0
1765377912.596509,6.020,6,6,53.748,2.17604,0.006,0.776,62.013,2710.7,0.6112,53.748,0.1052,10.520,0,0
1765377912.759250,5.947,6,6,53.760,2.17655,0.006,0.774,62.015,2711.2,0.6112,53.760,0.1052,10.519,0,0
1765377912.940914,6.052,6,6,53.766,2.17405,0.006,0.774,62.034,2710.7,0.6111,53.766,0.1052,10.520,0,0
1765377913.107268,5.868,6,6,53.745,2.17554,0.006,0.776,62.029,2709.9,0.6111,53.745,0.1052,10.522,0,0
1765377913.273084,6.180,6,6,53.730,2.17422,0.006,0.774,62.039,2710.3,0.6113,53.730,0.1052,10.521,0,0
1765377913.440703,5.963,6,6,53.719,2.17780,0.006,0.776,62.020,2709.8,0.6113,53.719,0.1052,10.522,0,0
1765377913.611027,5.979,6,6,53.753,2.17686,0.006,0.774,62.016,2711.5,0.6112,53.753,0.1052,10.519,0,0
1765377913.780192,6.013,6,6,53.747,2.17469,0.006,0.775,62.019,2711.3,0.6112,53.747,0.1052,10.519,0,0
1765377913.972578,6.052,6,6,53.740,2.17692,0.006,0.774,62.030,2709.7,0.6111,53.740,0.1052,10.522,0,0
1765377914.186754,4.875,6,6,53.738,2.17726,0.006,0.776,62.031,2710.4,0.6111,53.738,0.1052,10.521,0,0
1765377914.392023,4.359,6,6,53.739,2.17679,0.006,0.774,62.035,2711.3,0.6114,53.739,0.1052,10.519,0,0
1765377914.569626,5.015,6,6,53.751,2.17725,0.006,0.775,62.037,2710.5,0.6114,53.751,0.1052,10.521,0,0
1765377914.735641,6.007,6,6,53.762,2.17929,0.006,0.776,62.015,2710.1,0.6113,53.762,0.1052,10.521,0,0
1765377914.894877,5.995,6,6,53.746,2.17717,0.006,0.775,62.014,2710.0,0.6114,53.746,0.1052,10.521,0,0
1765377915.069863,5.977,6,6,53.720,2.17532,0.006,0.773,62.043,2709.4,0.6113,53.720,0.1052,10.523,0,0
1765377915.238803,6.008,6,6,53.715,2.17555,0.006,0.772,62.072,2709.1,0.6114,53.715,0.1052,10.523,0,0
1765377915.402779,5.976,6,6,53.724,2.17854,0.006,0.773,62.091,2709.3,0.6112,53.724,0.1052,10.523,0,0
1765377915.578949,6.039,6,6,53.733,2.17736,0.006,0.773,62.098,2709.9,0.6112,53.733,0.1052,10.522,0,0
1765377915.750483,5.990,6,6,53.737,2.17536,0.006,0.773,62.101,2709.5,0.6113,53.737,0.1052,10.522,0,0
1765377915.918465,6.024,6,6,53.736,2.17703,0.006,0.774,62.090,2709.7,0.6112,53.736,0.1052,10.522,0,0
1765377916.084340,5.975,6,6,53.747,2.17792,0.006,0.774,62.081,2710.2,0.6112,53.747,0.1052,10.521,0,0
1765377916.247857,5.978,6,6,53.752,2.17821,0.006,0.776,62.064,2710.1,0.6109,53.752,0.1052,10.521,0,0
1765377916.411217,5.995,6,6,53.747,2.17804,0.006,0.776,62.061,2709.0,0.6107,53.747,0.1052,10.523,0,0
1765377916.571889,6.058,6,6,53.713,2.17691,0.006,0.777,62.035,2708.0,0.6110,53.713,0.1053,10.525,0,0
1765377916.736118,6.002,6,6,53.696,2.17791,0.006,0.774,62.034,2708.2,0.6110,53.696,0.1053,10.525,0,0
1765377916.904511,5.941,6,6,53.689,2.17577,0.006,0.774,62.053,2708.2,0.6113,53.689,0.1053,10.525,0,0
1765377917.074570,5.995,6,6,53.738,2.17869,0.006,0.777,62.030,2712.0,0.6112,53.738,0.1052,10.518,0,0
1765377917.231283,5.987,6,6,53.744,2.17825,0.006,0.775,62.027,2713.5,0.6115,53.744,0.1051,10.515,0,0
1765377917.401694,6.050,6,6,53.766,2.17793,0.006,0.775,62.031,2714.5,0.6114,53.766,0.1051,10.513,0,0
1765377917.565508,6.016,6,6,53.715,2.17436,0.006,0.775,62.037,2709.4,0.6112,53.715,0.1052,10.523,0,0
1765377917.736635,5.995,6,6,53.731,2.17737,0.006,0.774,62.050,2712.6,0.6115,53.731,0.1052,10.516,0,0
1765377917.899676,6.047,6,6,53.747,2.17738,0.006,0.775,62.031,2712.3,0.6113,53.747,0.1052,10.517,0,0
1765377918.071826,5.920,6,6,53.766,2.17682,0.006,0.776,62.022,2713.4,0.6112,53.766,0.1051,10.515,0,0
1765377918.232555,6.053,6,6,53.724,2.17524,0.006,0.775,62.018,2710.4,0.6114,53.724,0.1052,10.521,0,0
1765377918.413497,5.924,6,6,53.745,2.17889,0.006,0.775,62.020,2712.3,0.6114,53.745,0.1052,10.517,0,0
1765377918.590822,6.028,6,6,53.745,2.17730,0.006,0.775,62.013,2710.7,0.6110,53.745,0.1052,10.520,0,0
1765377918.769944,5.021,6,6,53.739,2.17936,0.006,0.774,62.012,2708.9,0.6115,53.739,0.1052,10.524,0,0
1765377918.941962,5.939,6,6,53.730,2.17803,0.006,0.774,62.022,2707.8,0.6111,53.730,0.1053,10.526,0,0
1765377919.104743,6.039,6,6,53.717,2.17376,0.006,0.775,62.024,2708.1,0.6110,53.717,0.1053,10.525,0,0
1765377919.262515,6.006,6,6,53.708,2.17523,0.006,0.776,62.024,2708.3,0.6112,53.708,0.1052,10.525,0,0
1765377919.427158,6.049,6,6,53.730,2.17525,0.006,0.775,62.035,2707.6,0.6112,53.730,0.1053,10.526,0,0
1765377919.598042,5.956,6,6,53.731,2.17409,0.006,0.776,62.026,2708.5,0.6109,53.731,0.1052,10.524,0,0
1765377919.761516,6.039,6,6,53.758,2.17545,0.006,0.777,62.010,2712.3,0.6114,53.758,0.1052,10.517,0,0
1765377919.935837,5.994,6,6,53.750,2.17566,0.006,0.773,62.025,2711.9,0.6114,53.750,0.1052,10.518,0,0
1765377920.109370,5.967,6,6,53.729,2.17595,0.006,0.774,62.027,2712.9,0.6116,53.729,0.1052,10.516,0,0
1765377920.272217,5.944,6,6,53.748,2.17673,0.006,0.775,62.024,2713.5,0.6117,53.748,0.1051,10.515,0,0
1765377920.440507,5.741,6,6,53.722,2.17807,0.006,0.775,62.023,2710.4,0.6115,53.722,0.1052,10.521,0,0
1765377920.598317,6.420,6,6,53.724,2.17664,0.006,0.775,62.030,2707.3,0.6109,53.724,0.1053,10.527,0,0
1765377920.770308,5.915,6,6,53.713,2.17592,0.006,0.775,62.040,2707.2,0.6111,53.713,0.1053,10.527,0,0
1765377920.936027,6.051,6,6,53.712,2.17733,0.006,0.775,62.027,2708.1,0.6112,53.712,0.1053,10.525,0,0
1765377921.107129,5.869,6,6,53.721,2.17809,0.006,0.775,62.035,2707.4,0.6110,53.721,0.1053,10.527,0,0
1765377921.270543,6.130,6,6,53.710,2.17948,0.006,0.776,62.024,2708.0,0.6113,53.710,0.1053,10.525,0,0
1765377921.439497,6.006,6,6,53.752,2.17593,0.006,0.774,62.027,2710.9,0.6115,53.752,0.1052,10.520,0,0
1765377921.615472,5.971,6,6,53.747,2.17343,0.006,0.775,62.019,2711.7,0.6114,53.747,0.1052,10.518,0,0
1765377921.779287,6.001,6,6,53.782,2.17355,0.006,0.775,62.027,2713.3,0.6111,53.782,0.1051,10.515,0,0
1765377921.937159,5.984,6,6,53.772,2.17441,0.006,0.775,62.029,2712.9,0.6111,53.772,0.1052,10.516,0,0
