#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["camera", "ema_alpha", "extrinsics", "fps", "height", "max_tilt_jump_deg", "print_tilt", "ransac", "ransac_rot", "ransac_trans", "rig", "save_poses", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/v2/poses_sway_test_s050.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "2", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "fe24fb1afd868ebbf0d17c89865e0023b67ad83c862b7efdc4fab8598a079465"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "sha256": "e4048a572421f174e4670fbb51050d61e65957319f0f3d120df78c66f49c0a91"}}, "git_commit": null, "timestamp": 1763829362.2163599}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1763829362.473875,0,101;102;103;107;200;201;202,38.595;61.898;61.458;44.964;57.198;55.721;55.824,1.720211564180516,-0.802704211815667,-0.9139233760056753,-0.21111400324841564,0.3141779310041905,0.4036135576323054,-1.8133092746574624,0.5699040308881929,0.5885172166171342,0.39027316262922485,-0.31698025987853284,0.21632808435250722,76.912,73.515
1763829362.879115,1,101;102;103;107;200;201;202,43.382;73.197;72.753;53.792;66.853;63.305;66.754,1.5846421771821007,-0.7730402795247946,-0.9451594918361327,-0.20624496281650773,0.3060684280038918,0.4013105377713631,-1.6901389805468747,0.5275806424465158,0.6424946498473917,0.38911668858591675,-0.3348139205309618,0.16095020168704094,84.238,81.054
1763829363.431335,2,101;102;103;107;200;201;202,46.827;82.954;81.899;61.124;76.531;72.101;75.569,1.4855809821150998,-0.7479767323346286,-0.9638777098652382,-0.20229710893390485,0.29955692822585644,0.4038190692975854,-1.5993563740745362,0.4939122179501317,0.6781090586761536,0.3872840102297157,-0.34720339411115725,0.12020013789655176,89.634,86.604
1763829363.625256,3,101;102;103;107;200;201;202,53.123;86.517;87.873;63.710;83.393;76.929;80.327,1.4132026445757067,-0.7311190808399549,-0.9776302113399787,-0.1983024951742171,0.2948539935808743,0.40769232510154946,-1.5328218814906043,0.47123139731871444,0.7042040892736311,0.38521180301771163,-0.355840023002295,0.08989650728686603,86.455,89.367
1763829363.820599,4,101;102;103;107;200;201;202,52.139;87.784;87.588;64.654;83.992;77.957;82.205,1.360737922665991,-0.7179437736851407,-0.987330108603745,-0.19469760140034134,0.2913205085021228,0.4114110665076395,-1.4845209431904287,0.4540573878735066,0.7228965768150771,0.38326977019638264,-0.3615244772917382,0.0677924643156243,83.600,86.436
1763829363.991669,5,101;102;103;107;200;201;202,51.936;88.291;87.749;66.466;83.460;77.633;81.948,1.3266795698416478,-0.7068198840812225,-0.9943958892486376,-0.19200164952579782,0.2883543116719466,0.4123350379229506,-1.4533779858796863,0.44049394204602843,0.735840023124921,0.3816821844318288,-0.36244242864025034,0.05320981038809768,81.677,84.503
1763829364.157788,6,101;102;103;107;200;201;202,53.249;87.675;87.733;66.459;85.024;77.019;82.007,1.3008556475427395,-0.6988647177668076,-0.998804164353463,-0.18978512612244364,0.2862388019782232,0.41411628241291537,-1.4295630615523494,0.43068403884721224,0.7447306562522593,0.3802826148925683,-0.3642336551215273,0.042282095952330935,80.239,83.041
1763829364.308404,7,101;102;103;107;200;201;202,54.909;87.840;88.378;66.383;83.689;77.894;82.422,1.2832558623933765,-0.6932422981800509,-1.0020941639784795,-0.188149713509081,0.2846570191653864,0.4149957795098313,-1.4133796815962756,0.4238426603056783,0.7510728535151996,0.3791987319746676,-0.36486369098813337,0.034773232631419765,79.251,82.044
1763829364.443914,8,101;102;103;107;200;201;202,54.799;88.194;87.456;66.231;84.262;78.560;82.454,1.2702782524467726,-0.6891368005323867,-1.0043585567793305,-0.18708504570107898,0.2835730037180941,0.4159162180491887,-1.4014124190451018,0.4188420508724296,0.7555934489066652,0.3785501293991831,-0.3655246937938668,0.02915985258633332,78.526,81.309
1763829364.577244,9,101;102;103;107;200;201;202,53.086;87.810;88.115;66.572;84.253;77.549;83.190,1.2602930644753567,-0.6849721807038468,-1.0057069665530363,-0.18605157344827145,0.2823733375377191,0.41658262687312525,-1.3921785811911267,0.41397280355222127,0.7587149975108214,0.3777266434265274,-0.3658876790500196,0.02490142047293791,77.945,80.729
