#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766251439.63643}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766251442.275187,20,101;102;103;104;200;201;202,35.713;70.309;69.708;56.648;73.446;64.824;76.535,0.3370936554875083,-1.310502036725848,-0.5360988733138784,-1.07488862838917,0.8304571313543332,0.3668043043214657,0.12199336746872982,-1.0406791372783042,1.3592543430826205,0.7098129991544948,1.104697626335339,2.0315026901153357,76.402,55.024
1766251442.379413,21,101;102;103;104;200;201;202,36.598;71.045;69.275;55.204;72.432;64.925;76.451,0.3373458520625845,-1.309045822423292,-0.5357134777271415,-1.0748838570277817,0.8303567835989246,0.36715844608303766,0.1231306002773168,-1.0417324249052298,1.3585409017487675,0.7098684621385274,1.1036204552967441,2.0324424643563974,76.328,55.089
1766251442.491314,22,101;102;103;104;200;201;202,35.330;70.770;69.458;57.112;72.375;66.260;75.833,0.33815215213056876,-1.3075007663667066,-0.5349330348516795,-1.0761700638314529,0.8294261208371909,0.3677829657336948,0.12437633843098884,-1.0427148051441582,1.357187857770742,0.709834333676405,1.1032733021541044,2.0337024524381446,76.259,55.157
1766251442.622489,23,101;102;103;104;200;201;202,34.557;71.028;69.087;56.180;73.006;65.254;75.353,0.3385152238904209,-1.3070208833810422,-0.5344199187917887,-1.0769451516389672,0.8291598708801506,0.36798788901951546,0.1249197616999918,-1.0428855841005598,1.3565751861913977,0.7100923098181138,1.103273219641902,2.0342535126399213,76.240,55.173
1766251442.740227,24,101;102;103;104;200;201;202,35.138;71.243;68.902;56.172;72.315;65.045;75.711,0.338771374381306,-1.3074484314278234,-0.5350676656098566,-1.0771931091723315,0.8300323106943095,0.3674515275381489,0.1240237770356906,-1.0429121936070036,1.3566877643542095,0.71026621024493,1.1031620823267443,2.0350846796816793,76.264,55.168
1766251442.872155,25,101;102;103;104;200;201;202,34.534;70.086;68.897;57.511;71.922;64.967;75.796,0.3391558768463553,-1.3076011338062652,-0.5354165275567182,-1.0785404626979238,0.8297466848894056,0.36762107995470067,0.12347928066371847,-1.0430235545014213,1.3565163145317352,0.7099307409266978,1.1042382741558325,2.0358340358661664,76.276,55.172
1766251442.963146,26,101;102;103;104;200;201;202,33.313;71.310;69.564;56.855;72.791;65.161;75.385,0.3389196067977851,-1.308384609076021,-0.5363946306855376,-1.078785655104672,0.8304192217233938,0.36700501187385814,0.12232084907622348,-1.0428669192774924,1.357257775047355,0.7094460780274651,1.104865495550495,2.0363419329409456,76.311,55.152
1766251443.056860,27,101;102;103;104;200;201;202,34.348;70.645;69.616;55.596;71.336;65.363;75.621,0.3399758925357685,-1.308004561624053,-0.5356274282126258,-1.0797411395869738,0.83030715874824,0.36706213683011724,0.12267708730187993,-1.042902641396813,1.3559829890475599,0.7104022538165837,1.104310901611595,2.0371017938027416,76.309,55.165
1766251443.152763,28,101;102;103;104;200;201;202,34.457;71.017;68.671;55.518;72.353;64.640;75.503,0.3400747777243704,-1.3088380278253138,-0.5362015319054947,-1.0804146357534334,0.8304216348601573,0.36663853345057085,0.121643469996772,-1.0425249601706317,1.356305939856404,0.7100590682254491,1.1051817469872782,2.0373604993344765,76.353,55.137
1766251443.267353,29,101;102;103;104;200;201;202,34.983;69.870;69.462;56.729;72.134;64.760;76.357,0.34033826474317946,-1.3099921840437654,-0.5370429735350294,-1.0811307944666801,0.8308058813402672,0.3659951180990185,0.12011854071631052,-1.0420431414711846,1.3566597387533028,0.7098091600878218,1.1060462010182184,2.0377574730392074,76.416,55.101
1766251443.351910,30,101;102;103;104;200;201;202,36.166;70.913;68.561;56.142;72.012;65.638;75.904,0.340618738311998,-1.3094714068221607,-0.5367461701045521,-1.0811796239734839,0.8307371682685403,0.3659794760974993,0.12056018784063043,-1.0423568940814427,1.356184656239826,0.7099674907815277,1.1054195358448413,2.038161593277052,76.393,55.123
1766251443.461321,31,101;102;103;104;200;201;202,34.588;71.139;69.649;56.433;72.159;64.701;75.716,0.3407213162395716,-1.310724305134254,-0.5376115213724812,-1.0813515621116974,0.8316762848196793,0.3652852271574636,0.11902576203845466,-1.0417838032713982,1.3567097838505564,0.7101438376890066,1.105902785838998,2.038383115382394,76.459,55.081
1766251443.555048,32,101;102;103;104;200;201;202,34.049;70.051;69.318;55.685;72.595;65.201;76.132,0.34078423045682715,-1.310670408607277,-0.537173020961974,-1.0819850435580143,0.8312145533645144,0.3654731458844627,0.11936970480459322,-1.0415973473010245,1.3564886418586075,0.7101614409437886,1.1063974279614732,2.0383464922762693,76.458,55.075
1766251443.712765,33,101;102;103;104;200;201;202,33.548;71.023;68.862;58.822;72.633;65.071;74.907,0.3403761306080623,-1.3121741009422478,-0.5380531261364018,-1.0824031820437519,0.8311316415807334,0.36473267095740386,0.11789282152394916,-1.0407546544196176,1.3575208682213733,0.709196657628271,1.1079010065252108,2.0379481014969407,76.531,55.016
1766251443.810736,34,101;102;103;104;200;201;202,34.053;69.942;68.695;57.649;72.053;64.184;75.157,0.34025516986811005,-1.3114917677232563,-0.5381234349357477,-1.0824237951943791,0.8306229773599775,0.36526481539500555,0.11834155538101206,-1.0413551463449455,1.3574810683075802,0.7086745965150694,1.1080252815854292,2.0380370061050077,76.492,55.049
1766251443.904237,35,101;102;103;104;200;201;202,36.933;70.226;69.950;56.406;73.220;65.183;75.264,0.3401325394819089,-1.3111865638272737,-0.5383481380331452,-1.0816037229202717,0.83124116828848,0.36510956745512724,0.11842485747131586,-1.0417207658213552,1.3575899828617848,0.7088426217737644,1.1071035171462136,2.038228766581651,76.472,55.068
1766251443.965266,36,101;102;103;104;200;201;202,35.924;71.526;69.568;55.882;72.812;65.410;76.801,0.33967442033275325,-1.3107412193933654,-0.5378308608320845,-1.0808825677479907,0.8312871301348701,0.36517583859277825,0.11932444614894445,-1.0417560779681048,1.3576939074170933,0.7090086224643309,1.1064998388192515,2.037829136002908,76.444,55.074
1766251444.029745,37,101;102;103;104;200;201;202,34.655;70.613;68.912;56.314;72.184;64.646;76.537,0.3400099008433461,-1.3104233206530442,-0.5371690103684486,-1.0810775586290058,0.8309160827927261,0.36527186255605076,0.11988890116632417,-1.0417055085822216,1.3570940025231897,0.7093700090763126,1.1061257020064958,2.0377917229457045,76.434,55.079
