#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["bench", "camera", "ema_alpha", "fps", "height", "no_adapt", "ransac", "ransac_base_rot", "ransac_base_trans", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": null, "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": false}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses_v2_off_simple.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "sha256": "e4048a572421f174e4670fbb51050d61e65957319f0f3d120df78c66f49c0a91"}}, "git_commit": null, "timestamp": 1763047706.2284591}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1763047710.388215,16,107;108;110;200;201;202,63.700;62.206;49.096;100.200;91.881;63.170,-0.0855088723510085,-0.4541374938725505,-2.7455920333829167,-0.09400126087511546,0.29172679059877277,0.17408991798752338,,,,,,,18.801,
1763047710.521549,17,107;108;110;200;201;202,66.384;63.830;45.674;92.155;87.447;60.124,-0.09061948996877962,-0.45636350854973373,-2.7438310872486986,-0.0944428928227844,0.2953807774405336,0.17216726106280425,,,,,,,18.937,
1763047710.655742,18,107;108;110;200;201;202,67.926;62.672;48.819;97.906;84.004;57.105,-0.09879355337235607,-0.4672521441767507,-2.744915774259747,-0.09368670711345044,0.2976822149911842,0.16894139129031485,,,,,,,19.426,
1763047710.787526,19,107;108;200;201;202,62.795;64.890;96.139;86.328;64.959,-0.05892726474410892,-0.4648200568240264,-2.7790894352911435,-0.10144305116193181,0.2808812778496417,0.18509650856191118,,,,,,,18.888,
1763047710.920862,20,107;108;200;201;202,67.347;61.963;95.284;89.037;62.153,-0.03849622060315976,-0.4585781760861569,-2.7968578108382216,-0.10843263455471708,0.2714549933036428,0.19521404975915901,,,,,,,18.465,
1763047711.062071,21,107;108;110;200;201;202,68.420;62.031;43.740;88.043;84.427;64.932,-0.055150262116820885,-0.457731248658421,-2.7785338838931635,-0.10260462857728338,0.28091491324070683,0.18787999089187857,,,,,,,18.592,
1763047711.219932,22,107;108;200;201;202,66.845;65.947;95.518;90.861;61.047,-0.03488027377335186,-0.45547665097970924,-2.7992316763956437,-0.11087283113987377,0.2727035604940962,0.19654449655973297,,,,,,,18.319,
1763047711.401050,23,107;108;110;200;201;202,65.188;65.158;50.633;92.572;84.634;53.897,-0.06297022808093386,-0.46578359508941847,-2.782538106676038,-0.10589550951166936,0.2850530598287287,0.18580345574567333,,,,,,,18.929,
1763047711.573615,24,107;108;110;200;201;202,64.936;63.679;45.333;97.574;88.648;58.849,-0.0745214467652432,-0.4673440006074966,-2.7728981553754912,-0.10297447491127537,0.28834141405919156,0.1810249299583557,,,,,,,19.107,
1763047711.728096,25,107;108;110;200;201;202,66.980;62.420;51.810;100.147;89.466;54.968,-0.09098317627318137,-0.4695417208475354,-2.760760827619528,-0.09993497426016226,0.2926619343513852,0.17539342477806635,,,,,,,19.371,
1763047711.890795,26,107;108;110;200;201;202,65.506;62.471;45.994;91.781;87.007;61.875,-0.09369514723310678,-0.4666026835120568,-2.7535124229044206,-0.09807262343431128,0.2950692391083279,0.1734517697263101,,,,,,,19.315,
