#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["adapt", "bench", "camera", "extrinsics", "fps", "height", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses_world_phone.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "2", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "7057eea3ee5bf6e7608f69cc3c933361c9e1c639b9e7389f5c54dcff711a59a8"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "sha256": "e4048a572421f174e4670fbb51050d61e65957319f0f3d120df78c66f49c0a91"}}, "git_commit": null, "timestamp": 1763240366.558128}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1763240373.439904,9.523,6,6,37.269,0.00000,0.017,0.815,72.613,1131.6,0.6735,37.269,0.0500,5.000,0,0
1763240373.561027,7.390,6,6,37.273,0.00000,0.016,0.813,72.632,1132.2,0.6736,37.273,0.0500,5.000,0,0
1763240373.661969,10.079,6,6,37.255,0.00000,0.017,0.813,72.643,1131.5,0.6740,37.255,0.0500,5.000,0,0
1763240373.843588,9.542,6,6,37.265,0.00000,0.017,0.812,72.677,1131.5,0.6737,37.265,0.0500,5.000,0,0
1763240373.958347,5.177,6,6,37.251,0.00000,0.016,0.813,72.680,1131.1,0.6735,37.251,0.0500,5.000,0,0
1763240374.074476,9.797,6,6,37.264,0.00000,0.017,0.813,72.686,1131.8,0.6738,37.264,0.0500,5.000,0,0
1763240374.198802,7.585,6,6,37.249,0.00000,0.017,0.812,72.744,1131.5,0.6734,37.249,0.0500,5.000,0,0
1763240374.336209,7.797,6,6,37.270,0.00000,0.017,0.813,72.734,1131.9,0.6735,37.270,0.0500,5.000,0,0
1763240374.464654,7.410,6,6,37.256,0.00000,0.017,0.814,72.699,1132.0,0.6739,37.256,0.0500,5.000,0,0
1763240374.583305,9.776,6,6,37.262,0.00000,0.016,0.814,72.666,1131.9,0.6735,37.262,0.0500,5.000,0,0
1763240375.322951,7.492,6,6,37.269,0.00000,0.017,0.814,72.648,1132.3,0.6737,37.269,0.0500,5.000,0,0
1763240375.596722,1.302,6,6,37.232,0.00000,0.017,0.813,72.680,1130.5,0.6740,37.232,0.0500,5.000,0,0
1763240375.844302,3.779,6,6,37.250,0.00000,0.017,0.814,72.654,1130.9,0.6738,37.250,0.0500,5.000,0,0
1763240376.107345,4.241,6,6,37.248,0.00000,0.017,0.814,72.640,1131.2,0.6737,37.248,0.0500,5.000,0,0
1763240376.425800,3.765,6,6,37.259,0.00000,0.016,0.815,72.612,1131.5,0.6736,37.259,0.0500,5.000,0,0
1763240376.742344,2.985,6,6,37.257,0.00000,0.017,0.815,72.564,1132.2,0.6739,37.257,0.0500,5.000,0,0
1763240377.010877,3.360,6,6,37.259,0.00000,0.016,0.816,72.510,1131.8,0.6736,37.259,0.0500,5.000,0,0
1763240377.261086,3.773,6,6,37.252,0.00000,0.017,0.814,72.520,1131.3,0.6740,37.252,0.0500,5.000,0,0
1763240377.508632,3.731,6,6,37.247,0.00000,0.017,0.814,72.546,1131.6,0.6738,37.247,0.0500,5.000,0,0
1763240377.731891,4.251,6,6,37.244,0.00000,0.017,0.813,72.595,1131.4,0.6739,37.244,0.0500,5.000,0,0
1763240377.918931,4.302,6,6,37.271,0.00000,0.017,0.813,72.604,1132.4,0.6739,37.271,0.0500,5.000,0,0
1763240378.069475,6.079,6,6,37.241,0.00000,0.017,0.812,72.672,1130.9,0.6736,37.241,0.0500,5.000,0,0
1763240378.283398,6.048,6,6,37.278,0.00000,0.017,0.813,72.680,1132.1,0.6738,37.278,0.0500,5.000,0,0
1763240378.443604,4.953,6,6,37.259,0.00000,0.017,0.815,72.644,1131.6,0.6734,37.259,0.0500,5.000,0,0
1763240378.579433,6.050,6,6,37.248,0.00000,0.017,0.813,72.653,1130.6,0.6732,37.248,0.0500,5.000,0,0
1763240378.700833,7.425,6,6,37.250,0.00000,0.017,0.812,72.682,1131.1,0.6735,37.250,0.0500,5.000,0,0
1763240378.838073,7.457,6,6,37.245,0.00000,0.017,0.814,72.677,1130.6,0.6732,37.245,0.0500,5.000,0,0
1763240378.970412,7.598,6,6,37.240,0.00000,0.017,0.813,72.686,1130.7,0.6733,37.240,0.0500,5.000,0,0
1763240379.102976,7.433,6,6,37.260,0.00000,0.017,0.815,72.630,1130.8,0.6730,37.260,0.0500,5.000,0,0
1763240379.217258,7.589,6,6,37.250,0.00000,0.017,0.815,72.603,1131.0,0.6734,37.250,0.0500,5.000,0,0
1763240379.316971,10.106,6,6,37.260,0.00000,0.017,0.815,72.549,1131.6,0.6734,37.260,0.0500,5.000,0,0
1763240379.415900,9.591,6,6,37.231,0.00000,0.017,0.813,72.565,1130.4,0.6733,37.231,0.0500,5.000,0,0
1763240379.510471,10.411,6,6,37.249,0.00000,0.017,0.813,72.576,1131.1,0.6741,37.249,0.0500,5.000,0,0
1763240379.612626,9.807,6,6,37.251,0.00000,0.017,0.813,72.604,1130.7,0.6735,37.251,0.0500,5.000,0,0
1763240379.714000,9.881,6,6,37.257,0.00000,0.017,0.814,72.571,1131.0,0.6735,37.257,0.0500,5.000,0,0
1763240379.813684,10.114,6,6,37.216,0.00000,0.017,0.811,72.629,1130.8,0.6740,37.216,0.0500,5.000,0,0
1763240379.914017,9.938,6,6,37.238,0.00000,0.017,0.812,72.684,1130.5,0.6727,37.238,0.0500,5.000,0,0
1763240380.014276,10.066,6,6,37.264,0.00000,0.017,0.811,72.758,1131.9,0.6731,37.264,0.0500,5.000,0,0
1763240380.116512,9.835,6,6,37.262,0.00000,0.017,0.810,72.800,1130.3,0.6732,37.262,0.0500,5.000,0,0
1763240380.215246,10.075,6,6,37.254,0.00000,0.017,0.810,72.840,1129.8,0.6730,37.254,0.0500,5.000,0,0
1763240380.314897,10.198,6,6,37.240,0.00000,0.017,0.811,72.845,1129.7,0.6729,37.240,0.0500,5.000,0,0
1763240380.413061,9.970,6,6,37.244,0.00000,0.017,0.809,72.868,1129.5,0.6731,37.244,0.0500,5.000,0,0
1763240380.513082,9.877,6,6,37.255,0.00000,0.017,0.810,72.872,1130.8,0.6734,37.255,0.0500,5.000,0,0
1763240380.622894,10.061,6,6,37.258,0.00000,0.017,0.811,72.853,1131.1,0.6728,37.258,0.0500,5.000,0,0
1763240380.727546,9.942,6,6,37.241,0.00000,0.017,0.810,72.885,1131.0,0.6733,37.241,0.0500,5.000,0,0
1763240380.840442,9.994,6,6,37.230,0.00000,0.017,0.810,72.900,1131.5,0.6737,37.230,0.0500,5.000,0,0
1763240380.992361,7.478,6,6,37.224,0.00000,0.017,0.812,72.868,1130.3,0.6737,37.224,0.0500,5.000,0,0
1763240381.154734,7.474,6,6,37.228,0.00000,0.017,0.809,72.920,1131.2,0.6744,37.228,0.0500,5.000,0,0
1763240381.437379,4.279,6,6,37.222,0.00000,0.017,0.810,72.923,1130.3,0.6736,37.222,0.0500,5.000,0,0
1763240381.590822,4.286,6,6,37.249,0.00000,0.017,0.811,72.884,1130.7,0.6732,37.249,0.0500,5.000,0,0
1763240381.725193,7.532,6,6,37.229,0.00000,0.017,0.811,72.878,1130.4,0.6736,37.229,0.0500,5.000,0,0
1763240381.865803,7.509,6,6,37.265,0.00000,0.017,0.810,72.865,1131.3,0.6737,37.265,0.0500,5.000,0,0
1763240382.035769,5.976,6,6,37.253,0.00000,0.017,0.810,72.880,1131.2,0.6737,37.253,0.0500,5.000,0,0
1763240382.176571,6.037,6,6,37.249,0.00000,0.017,0.810,72.881,1131.8,0.6744,37.249,0.0500,5.000,0,0
1763240382.330307,6.100,6,6,37.235,0.00000,0.017,0.811,72.846,1129.7,0.6733,37.235,0.0500,5.000,0,0
1763240382.432762,9.617,6,6,37.233,0.00000,0.017,0.811,72.848,1130.2,0.6734,37.233,0.0500,5.000,0,0
1763240382.577585,7.657,6,6,37.233,0.00000,0.017,0.811,72.833,1130.4,0.6740,37.233,0.0500,5.000,0,0
1763240382.714380,7.378,6,6,37.229,0.00000,0.017,0.813,72.788,1130.3,0.6736,37.229,0.0500,5.000,0,0
1763240382.839918,7.480,6,6,37.239,0.00000,0.016,0.815,72.723,1129.8,0.6738,37.239,0.0500,5.000,0,0
1763240382.967090,7.539,6,6,37.232,0.00000,0.017,0.814,72.695,1130.1,0.6736,37.232,0.0500,5.000,0,0
1763240383.101841,7.523,6,6,37.213,0.00000,0.017,0.813,72.687,1129.5,0.6737,37.213,0.0500,5.000,0,0
1763240383.219251,7.534,6,6,37.218,0.00000,0.017,0.811,72.749,1130.0,0.6739,37.218,0.0500,5.000,0,0
1763240383.318058,10.238,6,6,37.226,0.00000,0.017,0.813,72.718,1129.8,0.6738,37.226,0.0500,5.000,0,0
1763240383.416815,9.654,7,7,37.072,0.00000,0.016,0.771,71.666,1055.3,0.6729,37.072,0.0500,5.000,0,0
1763240383.523584,10.081,6,6,37.228,0.00000,0.017,0.810,72.025,1130.5,0.6739,37.228,0.0500,5.000,0,0
