#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/1080p/base_debug.csv", "poses_csv": "Preliminary_report/runs/1080p/base_poses.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "sha256": "952be5b3ae075e7a682e9f0df1b90719a2f720999e5137c5c416f83951012924"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "sha256": "60a5e06a6e4c7d03766a5d0ec880f181abc2f6a8088620e79cc531b1f1b6642c"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766337738.886475}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766337739.058710,0,102;103;104;105;200;201;202,67.917;69.805;69.976;43.629;71.099;71.036;80.868,0.10394401448254761,-2.36389738811265,-0.6458120121391917,-0.955618776608304,1.0790680363170262,-0.38460975911688905,-1.5382592685305325,-0.7091466480163037,-1.447367470219098,-0.49481052173609535,0.5259723327690717,2.6352781327120414,49.525,86.048
1766337739.167951,1,102;103;104;105;200;201;202,45.015;55.669;53.709;34.036;48.233;46.090;49.057,0.10879623497894281,-2.393217001587396,-0.6923899174979037,-0.9541545549224401,1.121826215000506,-0.39801166804161675,-1.5328125654648226,-0.6540928912390803,-1.4748899315527917,-0.49718014005113553,0.5362102655724568,2.6705791525138016,48.790,84.389
1766337739.306820,2,102;103;104;200;201;202,68.449;69.346;69.656;68.977;72.244;80.404,-0.02911151414474536,-2.4670029417573263,-0.8588322038684254,-0.7044755578269776,1.1870029536311948,-0.2993435448501622,-1.5392503573547127,-0.4318874177305675,-1.4373109864794713,-0.47259088692253437,0.4372772452752367,2.5952402092596563,48.560,81.698
1766337739.479823,3,102;103;104;105;200;201;202,69.979;69.135;70.146;48.288;70.577;72.574;80.451,-0.11374033645136782,-2.5938064602174773,-1.024660055336169,-0.5399109648324112,1.2213723841484914,-0.24537021067701223,-1.4729577542012176,-0.19839210302693092,-1.4573379549246794,-0.45828045332806505,0.3385319841559786,2.5820133786167423,47.321,76.057
1766337739.625547,4,102;103;104;105;200;201;202,68.071;69.716;70.011;47.527;70.626;71.493;79.954,-0.18512656924300894,-2.673776093752676,-1.1513816882427999,-0.43580791781852923,1.2337744060586535,-0.18439686992848384,-1.4240866300557002,-0.0316682564579813,-1.4591707663343796,-0.45306610199737846,0.2607271685066096,2.5719887671104207,48.148,73.036
1766337739.864774,5,102;103;104;200;201;202,68.929;68.594;69.738;70.810;70.806;81.763,-0.2663170114744118,-2.640482463884435,-1.2033625384879472,-0.3638987115529475,1.2145548864052904,-0.09018389708350096,-1.4604992079515056,0.017492113368792143,-1.4035623239949238,-0.45597483779638837,0.21907311319302883,2.525752231899245,50.393,75.424
1766337739.970505,6,102;103;104;105;200;201;202,69.205;68.334;69.924;47.305;69.134;71.218;82.505,-0.30704180833413436,-2.6977318884454546,-1.2882844253119936,-0.3182858285023067,1.2193347509600698,-0.05280391085833067,-1.415045374634138,0.12672981662451188,-1.4109805551353451,-0.45929030871236237,0.16741826847540833,2.5285595840755453,51.325,73.381
1766337740.095922,7,102;103;104;105;200;201;202,68.145;68.569;69.881;46.295;69.350;71.134;81.625,-0.3399540372580297,-2.7352148211105116,-1.3517060125398954,-0.2907189408020521,1.222434983448481,-0.02014302779717432,-1.382786121952424,0.2052771719567182,-1.4124716147723881,-0.4640153472551407,0.1263638080330104,2.531666588383474,52.398,72.243
1766337740.196440,8,102;103;104;105;200;201;202,68.193;70.135;70.263;43.429;69.625;72.668;82.507,-0.3668182096974297,-2.7592353158481697,-1.3989256092772366,-0.27349373692499107,1.2244381014660384,0.008161589183560356,-1.3605703533302298,0.2619874601836368,-1.4105972719606332,-0.4694228266963527,0.09373163282747685,2.5339977381906937,53.386,71.651
1766337740.290129,9,102;103;104;105;200;201;202,69.720;68.941;70.265;45.923;70.283;72.008;82.480,0.38611486025322606,2.7644403660502683,1.4290601394627749,-0.26445648212841893,1.2267973621915182,0.03086783694859681,-1.3454300709439275,0.3031564883175955,-1.4079564941831784,-0.4740668202219454,0.06795390621796768,2.537624540144561,54.223,71.361
