#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "cli_overrides": ["camera", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "demo_runs/c920/debug_1080p.csv", "poses_csv": "demo_runs/c920/poses_1080p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "sha256": "20f1d6f185e2354e733ced72ad0cc5085e009bf60e608de265521f4b69ac0dc7"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "sha256": "71595a86e7df9d464cdfe8dad32fbb72eb7d60c9382f6dea63d72e53aee63435"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766248813.791465}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766248813.972515,0,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248814.219232,1,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248814.376425,2,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248814.519081,3,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248814.648684,4,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248814.763734,5,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248814.868465,6,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248814.960362,7,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248815.061134,8,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
1766248815.156139,9,101;102;103;104;200;201;202,43.075;69.621;67.791;63.422;72.142;69.825;81.203,0.3575255615301195,-0.9737092278958911,-0.24975604075513497,-1.1670166937093716,0.7454939924090136,0.6759431291427463,0.5720194831600414,-1.2352364342845372,1.120203028479919,0.7912124548461259,0.9948767326728789,2.3626394165460822,59.258,73.147
