#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/bench_clean/1080p/debug_metrics.csv", "poses_csv": "Preliminary_report/runs/bench_clean/1080p/poses.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "sha256": "952be5b3ae075e7a682e9f0df1b90719a2f720999e5137c5c416f83951012924"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "sha256": "60a5e06a6e4c7d03766a5d0ec880f181abc2f6a8088620e79cc531b1f1b6642c"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766339172.167192}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766339172.285853,0,102;103;104;105;200;201;202,68.181;67.526;67.633;45.704;69.639;74.605;81.143,0.1195119120769528,-2.355326748087443,-0.631221144303714,-0.975915152600831,1.0728612817386274,-0.3935040631800194,-1.5375853667030022,-0.731087061675682,-1.4525987861683622,-0.500752084773335,0.5406807415396753,2.6376562416833123,49.704,86.379
1766339172.403700,1,102;103;104;105;200;201;202,68.181;67.526;67.633;45.704;69.639;74.605;81.143,0.1195119120769528,-2.355326748087443,-0.631221144303714,-0.975915152600831,1.0728612817386274,-0.3935040631800194,-1.5375853667030022,-0.731087061675682,-1.4525987861683622,-0.500752084773335,0.5406807415396753,2.6376562416833123,49.704,86.379
1766339172.572598,2,102;103;104;105;200;201;202,42.804;59.011;52.072;32.548;48.940;44.945;47.276,0.12033756034610692,-2.379203068869869,-0.6716258024634069,-0.973887577957969,1.106817190992608,-0.40255728968604065,-1.5350080378155833,-0.6832830958873524,-1.4733195195555502,-0.4989981660124082,0.5462934555980422,2.667401939731583,49.119,85.047
1766339172.667481,3,102;103;104;105;200;201;202,70.264;67.912;68.970;48.492;68.555;73.086;81.432,0.02847971943928698,-2.5176445814161315,-0.8433849506729452,-0.7632006677898613,1.1836883035444787,-0.3667335037286531,-1.4856601862237269,-0.4309318461167903,-1.4950232972707602,-0.474085514736656,0.44413711774992937,2.6436365725622704,46.052,78.499
1766339172.766844,4,102;103;104;105;200;201;202,70.074;69.188;68.772;47.489;70.580;72.307;81.185,-0.05379048748212313,-2.6121186776159164,-0.9834818103963735,-0.6110871159131316,1.2213488728804112,-0.3093059248765729,-1.4447511338938437,-0.23859508064999052,-1.4973055314361596,-0.4600551657487449,0.360772411121123,2.622452321875142,45.678,74.530
1766339172.867121,5,102;103;104;105;200;201;202,69.088;67.099;68.233;44.192;69.316;72.819;81.436,-0.12544865557855608,-2.6765733306004695,-1.0972288541640327,-0.5029747256901683,1.2386367983515059,-0.2478579416060522,-1.4119786077714882,-0.09075804770848478,-1.4903307600549414,-0.45377213359824375,0.29264991471601765,2.604829264173037,46.608,72.225
1766339172.966524,6,102;103;104;105;200;201;202,68.837;67.357;67.798;46.045;69.658;73.867;82.113,-0.18646026549653433,-2.722167955855213,-1.18984769387088,-0.42635910288968126,1.2452816477309994,-0.19000836028617962,-1.3847428780312905,0.024975065392104097,-1.4801613159197111,-0.45259336322000576,0.2355338107027453,2.590805286935971,48.006,70.882
1766339173.089654,7,102;103;104;200;201;202,69.969;67.722;67.655;70.137;72.351;81.329,-0.25667078342226174,-2.6834663626575868,-1.2266997524378436,-0.3703252575270782,1.2283615104182657,-0.10619718526182013,-1.4240544268654485,0.055018581515944076,-1.4283670726429127,-0.4563935674233084,0.2053346716178534,2.5490745791336025,49.945,73.409
1766339173.226038,8,102;103;104;105;200;201;202,69.211;66.126;67.091;47.302;70.216;73.702;81.389,-0.2957636814219986,-2.7193930627740572,-1.2937913107210819,-0.33087077571938683,1.2291878173067228,-0.06850833625526849,-1.3959054759651373,0.13828295139737748,-1.4260200955614115,-0.45850340694785713,0.16287577939653652,2.5459383195935255,51.029,72.335
1766339173.348586,9,102;103;104;105;200;201;202,69.565;68.651;69.093;49.452;70.012;73.524;80.575,-0.3274104339830149,-2.7460952693071654,-1.3468461726449064,-0.30351797679787346,1.2299648078083472,-0.03667048320082767,-1.3730762427121594,0.2028007716487435,-1.4229038337447015,-0.4626062786708841,0.1285157784301901,2.544257184289636,52.059,71.641
1766339173.415662,10,102;103;104;105;200;201;202,70.421;67.818;68.000;46.820;69.050;73.656;80.783,-0.3543302866816837,-2.762925651191631,-1.38850354957663,-0.28446247594991064,1.230508145714662,-0.008794058039843292,-1.3576063680093633,0.2517232069375289,-1.4178087099890853,-0.46679482199748024,0.10112651909202466,2.5434023193897133,53.014,71.337
