#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/bench_clean/1080p/debug_metrics.csv", "poses_csv": "Preliminary_report/runs/bench_clean/1080p/poses.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "sha256": "952be5b3ae075e7a682e9f0df1b90719a2f720999e5137c5c416f83951012924"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "sha256": "60a5e06a6e4c7d03766a5d0ec880f181abc2f6a8088620e79cc531b1f1b6642c"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766339172.167192}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx,t_read_ms,t_gray_ms,t_detect_ms,t_reproj_ms,t_ransac_ms,t_fuse_ms,t_ekf_ms,t_hud_ms,t_log_ms,t_total_ms
1766339179.224673,10.157,7,7,37.31,0.0,0.016,0.186,57.415,1300.8,0.6219,37.31,0.05,5.0,0,0,,,,,,,42.98,0.286,64.284,0.552,1.365,0.465,0.0,0.0,0.058,110.155
1766339179.319071,10.088,7,7,37.307,0.0,0.017,0.185,57.416,1300.0,0.6214,37.307,0.05,5.0,0,0,,,,,,,31.83,0.395,59.49,0.53,1.342,0.453,0.0,0.0,0.067,94.276
1766339179.37346,15.104,7,7,37.31,0.0,0.016,0.186,57.418,1301.6,0.6216,37.31,0.05,5.0,0,0,,,,,,,3.711,0.269,47.84,0.518,1.338,0.451,0.0,0.0,0.053,54.34
1766339179.43968,14.997,7,7,37.305,0.0,0.017,0.185,57.411,1300.6,0.6214,37.305,0.05,5.0,0,0,,,,,,,16.003,0.29,47.348,0.527,1.336,0.451,0.0,0.0,0.056,66.173
1766339179.508564,15.282,7,7,37.322,0.0,0.017,0.185,57.433,1301.4,0.6217,37.322,0.05,5.0,0,0,,,,,,,15.219,0.312,50.767,0.529,1.342,0.456,0.0,0.0,0.053,68.836
1766339179.570686,15.15,7,7,37.328,0.0,0.017,0.185,57.431,1301.2,0.6217,37.328,0.05,5.0,0,0,,,,,,,12.344,0.254,47.006,0.491,1.317,0.446,0.0,0.0,0.063,62.077
1766339179.635911,15.259,7,7,37.32,0.0,0.017,0.186,57.418,1300.9,0.6209,37.32,0.05,5.0,0,0,,,,,,,15.759,0.368,46.528,0.527,1.331,0.447,0.0,0.0,0.056,65.181
1766339179.706101,15.04,7,7,37.317,0.0,0.017,0.185,57.43,1300.2,0.6215,37.317,0.05,5.0,0,0,,,,,,,17.02,0.257,46.427,0.52,1.337,0.449,0.0,0.0,3.972,70.142
1766339179.771801,15.069,7,7,37.318,0.0,0.017,0.184,57.432,1300.6,0.6209,37.318,0.05,5.0,0,0,,,,,,,13.186,0.374,49.574,0.517,1.333,0.455,0.0,0.0,0.047,65.647
1766339179.837341,15.228,7,7,37.321,0.0,0.017,0.185,57.427,1300.5,0.6213,37.321,0.05,5.0,0,0,,,,,,,13.051,0.275,49.161,0.574,1.547,0.53,0.0,0.0,0.059,65.385
1766339179.906293,14.942,7,7,37.3,0.0,0.016,0.185,57.426,1301.1,0.6216,37.3,0.05,5.0,0,0,,,,,,,14.539,0.187,51.343,0.545,1.524,0.536,0.0,0.0,0.054,68.901
1766339180.002343,10.163,7,7,37.31,0.0,0.017,0.186,57.425,1300.7,0.6214,37.31,0.05,5.0,0,0,,,,,,,43.959,0.341,49.124,0.517,1.346,0.468,0.0,0.0,0.055,95.974
1766339180.066363,15.178,7,7,37.315,0.0,0.016,0.186,57.428,1300.9,0.6214,37.315,0.05,5.0,0,0,,,,,,,13.825,0.348,47.23,0.53,1.351,0.471,0.0,0.0,0.058,63.978
1766339180.138933,15.139,7,7,37.32,0.0,0.017,0.185,57.429,1301.0,0.6212,37.32,0.05,5.0,0,0,,,,,,,15.86,0.25,53.936,0.495,1.316,0.45,0.0,0.0,0.056,72.529
1766339180.203361,15.145,7,7,37.312,0.0,0.016,0.186,57.419,1300.7,0.6209,37.312,0.05,5.0,0,0,,,,,,,9.25,0.278,52.235,0.524,1.333,0.464,0.0,0.0,0.065,64.319
1766339180.27262,15.153,7,7,37.308,0.0,0.017,0.185,57.423,1300.1,0.6213,37.308,0.05,5.0,0,0,,,,,,,10.882,0.382,55.1,0.578,1.524,0.51,0.0,0.0,0.063,69.218
1766339180.338849,14.92,7,7,37.3,0.0,0.016,0.185,57.421,1301.1,0.6217,37.3,0.05,5.0,0,0,,,,,,,8.642,0.401,54.311,0.57,1.508,0.512,0.0,0.0,0.062,66.18
1766339180.405122,15.286,7,7,37.311,0.0,0.017,0.185,57.415,1300.5,0.6213,37.311,0.05,5.0,0,0,,,,,,,7.836,0.241,55.348,0.554,1.498,0.508,0.0,0.0,0.069,66.228
1766339180.470017,15.428,7,7,37.311,0.0,0.017,0.185,57.422,1300.7,0.6211,37.311,0.05,5.0,0,0,,,,,,,6.38,0.321,55.347,0.541,1.508,0.508,0.0,0.0,0.061,64.85
1766339180.536504,14.868,7,7,37.312,0.0,0.017,0.185,57.41,1300.8,0.621,37.312,0.05,5.0,0,0,,,,,,,8.744,0.598,54.341,0.534,1.49,0.506,0.0,0.0,0.062,66.441
1766339180.604322,15.044,7,7,37.33,0.0,0.017,0.186,57.409,1300.9,0.6214,37.33,0.05,5.0,0,0,,,,,,,8.733,0.43,55.943,0.596,1.4,0.449,0.0,0.0,0.058,67.776
1766339180.662374,15.279,7,7,37.312,0.0,0.017,0.185,57.436,1301.0,0.6218,37.312,0.05,5.0,0,0,,,,,,,6.364,0.307,48.866,0.485,1.329,0.447,0.0,0.0,0.057,58.01
1766339180.729599,15.016,7,7,37.315,0.0,0.017,0.185,57.429,1301.1,0.6211,37.315,0.05,5.0,0,0,,,,,,,14.904,0.271,49.351,0.471,1.484,0.48,0.0,0.0,0.062,67.18
1766339180.795048,15.181,7,7,37.301,0.0,0.016,0.184,57.408,1301.0,0.6216,37.301,0.05,5.0,0,0,,,,,,,13.548,0.425,48.738,0.509,1.468,0.49,0.0,0.0,0.058,65.403
1766339180.861421,15.153,7,7,37.32,0.0,0.016,0.185,57.408,1301.3,0.6215,37.32,0.05,5.0,0,0,,,,,,,14.099,0.247,49.399,0.483,1.319,0.57,0.0,0.0,0.057,66.334
1766339180.925815,15.522,7,7,37.318,0.0,0.017,0.184,57.417,1300.7,0.6214,37.318,0.05,5.0,0,0,,,,,,,12.146,0.321,49.377,0.504,1.341,0.452,0.0,0.0,0.057,64.352
1766339181.031992,14.722,7,7,37.317,0.0,0.017,0.184,57.427,1300.9,0.6216,37.317,0.05,5.0,0,0,,,,,,,15.677,0.248,87.734,0.5,1.324,0.446,0.0,0.0,0.051,106.135
1766339181.091571,10.236,7,7,37.321,0.0,0.016,0.185,57.429,1300.7,0.6211,37.321,0.05,5.0,0,0,,,,,,,7.145,0.304,49.521,0.501,1.344,0.454,0.0,0.0,0.053,59.486
1766339181.15627,15.19,7,7,37.322,0.0,0.016,0.185,57.43,1300.9,0.6209,37.322,0.05,5.0,0,0,,,,,,,13.45,0.363,48.3,0.52,1.336,0.47,0.0,0.0,0.057,64.656
1766339181.221889,15.181,7,7,37.315,0.0,0.017,0.185,57.421,1301.1,0.6214,37.315,0.05,5.0,0,0,,,,,,,14.626,0.454,47.912,0.532,1.353,0.455,0.0,0.0,0.08,65.58
1766339181.289523,14.886,7,7,37.324,0.0,0.016,0.185,57.421,1300.9,0.6208,37.324,0.05,5.0,0,0,,,,,,,16.179,0.36,48.538,0.503,1.33,0.456,0.0,0.0,0.059,67.591
1766339181.354915,15.285,7,7,37.293,0.0,0.017,0.185,57.407,1300.6,0.6219,37.293,0.05,5.0,0,0,,,,,,,13.974,0.275,48.64,0.488,1.322,0.443,0.0,0.0,0.053,65.352
1766339181.421341,15.221,7,7,37.328,0.0,0.017,0.184,57.432,1301.0,0.6213,37.328,0.05,5.0,0,0,,,,,,,14.28,0.446,49.189,0.488,1.326,0.445,0.0,0.0,0.057,66.385
1766339181.486275,15.165,7,7,37.309,0.0,0.017,0.184,57.43,1300.7,0.6213,37.309,0.05,5.0,0,0,,,,,,,13.794,0.246,48.356,0.511,1.323,0.45,0.0,0.0,0.055,64.894
1766339181.554608,15.178,7,7,37.314,0.0,0.017,0.186,57.434,1300.0,0.6212,37.314,0.05,5.0,0,0,,,,,,,14.743,0.451,50.615,0.507,1.321,0.451,0.0,0.0,0.048,68.291
1766339181.62258,15.292,7,7,37.311,0.0,0.017,0.184,57.43,1300.4,0.6213,37.311,0.05,5.0,0,0,,,,,,,11.791,0.26,53.314,0.513,1.362,0.46,0.0,0.0,0.055,67.92
1766339181.686602,14.783,7,7,37.32,0.0,0.017,0.185,57.428,1301.0,0.6215,37.32,0.05,5.0,0,0,,,,,,,11.473,0.318,49.613,0.526,1.361,0.46,0.0,0.0,0.06,63.977
1766339181.752564,15.077,7,7,37.322,0.0,0.017,0.185,57.418,1300.8,0.6214,37.322,0.05,5.0,0,0,,,,,,,13.781,0.432,49.244,0.489,1.323,0.448,0.0,0.0,0.049,65.921
1766339181.818702,15.591,7,7,37.323,0.0,0.016,0.185,57.433,1301.4,0.6217,37.323,0.05,5.0,0,0,,,,,,,11.96,0.451,51.12,0.527,1.356,0.456,0.0,0.0,0.058,66.098
1766339181.883951,14.831,7,7,37.327,0.0,0.016,0.185,57.418,1300.4,0.6209,37.327,0.05,5.0,0,0,,,,,,,13.247,0.224,49.162,0.546,1.343,0.458,0.0,0.0,0.053,65.207
1766339181.952594,15.116,7,7,37.292,0.0,0.017,0.183,57.411,1300.7,0.6213,37.292,0.05,5.0,0,0,,,,,,,14.153,0.32,51.518,0.546,1.363,0.461,0.0,0.0,0.075,68.604
1766339182.016624,15.088,7,7,37.306,0.0,0.016,0.185,57.407,1300.9,0.6215,37.306,0.05,5.0,0,0,,,,,,,11.785,0.334,49.304,0.516,1.38,0.456,0.0,0.0,0.049,63.988
1766339182.081964,15.16,6,6,37.921,0.0,0.02,0.218,56.919,1361.7,0.6451,37.921,0.05,5.0,0,0,,,,,,,13.719,0.488,48.818,0.436,1.16,0.417,0.0,0.0,0.053,65.299
1766339182.149392,15.009,7,7,37.308,0.0,0.017,0.185,57.009,1300.7,0.6213,37.308,0.05,5.0,0,0,,,,,,,15.006,0.331,49.552,0.482,1.316,0.442,0.0,0.0,0.054,67.389
1766339182.215983,15.675,7,7,37.297,0.0,0.016,0.185,57.078,1300.3,0.6213,37.297,0.05,5.0,0,0,,,,,,,11.372,0.333,52.267,0.528,1.344,0.471,0.0,0.0,0.059,66.55
1766339182.281719,14.656,7,7,37.308,0.0,0.017,0.185,57.148,1300.6,0.6211,37.308,0.05,5.0,0,0,,,,,,,13.01,0.468,49.678,0.502,1.344,0.456,0.0,0.0,0.067,65.691
1766339182.348165,15.15,7,7,37.333,0.0,0.017,0.184,57.214,1300.5,0.6207,37.333,0.05,5.0,0,0,,,,,,,13.286,0.28,50.302,0.512,1.344,0.466,0.0,0.0,0.061,66.406
1766339182.411295,15.33,7,7,37.315,0.0,0.016,0.185,57.262,1300.4,0.6215,37.315,0.05,5.0,0,0,,,,,,,12.071,0.284,48.172,0.494,1.318,0.531,0.0,0.0,0.062,63.089
1766339182.475972,15.419,7,7,37.315,0.0,0.016,0.185,57.298,1300.9,0.6213,37.315,0.05,5.0,0,0,,,,,,,13.794,0.26,48.086,0.503,1.334,0.443,0.0,0.0,0.06,64.635
1766339182.54352,14.908,7,7,37.313,0.0,0.016,0.185,57.327,1300.8,0.621,37.313,0.05,5.0,0,0,,,,,,,16.197,0.221,48.498,0.53,1.364,0.462,0.0,0.0,0.069,67.508
1766339182.608145,15.175,7,7,37.31,0.0,0.016,0.185,57.331,1300.3,0.6212,37.31,0.05,5.0,0,0,,,,,,,14.545,0.475,47.092,0.489,1.325,0.445,0.0,0.0,0.058,64.584
1766339182.67444,15.314,7,7,37.319,0.0,0.017,0.185,57.36,1300.2,0.621,37.319,0.05,5.0,0,0,,,,,,,15.22,0.262,48.235,0.5,1.341,0.464,0.0,0.0,0.067,66.253
1766339182.773701,10.054,7,7,37.314,0.0,0.016,0.185,57.379,1301.0,0.6214,37.314,0.05,5.0,0,0,,,,,,,48.391,0.471,47.851,0.501,1.327,0.459,0.0,0.0,0.067,99.22
1766339182.841687,15.402,6,6,37.909,0.0,0.019,0.218,56.912,1362.3,0.6462,37.909,0.05,5.0,0,0,,,,,,,14.057,0.51,50.957,0.483,1.22,0.433,0.0,0.0,0.06,67.945
1766339182.905,15.068,7,7,37.316,0.0,0.016,0.185,57.014,1301.2,0.6214,37.316,0.05,5.0,0,0,,,,,,,12.436,0.3,47.922,0.526,1.343,0.453,0.0,0.0,0.064,63.271
1766339182.971222,15.17,7,7,37.323,0.0,0.017,0.186,57.098,1301.0,0.6215,37.323,0.05,5.0,0,0,,,,,,,15.042,0.341,48.245,0.526,1.339,0.466,0.0,0.0,0.058,66.181
1766339183.039087,15.042,7,7,37.326,0.0,0.017,0.187,57.158,1300.6,0.6213,37.326,0.05,5.0,0,0,,,,,,,15.302,0.238,49.779,0.498,1.332,0.461,0.0,0.0,0.054,67.824
1766339183.104503,15.094,7,7,37.323,0.0,0.016,0.186,57.21,1300.9,0.6213,37.323,0.05,5.0,0,0,,,,,,,13.689,0.272,48.907,0.501,1.345,0.446,0.0,0.0,0.054,65.376
1766339183.172983,15.302,7,7,37.317,0.0,0.016,0.185,57.256,1301.1,0.6218,37.317,0.05,5.0,0,0,,,,,,,13.624,0.311,51.912,0.51,1.331,0.448,0.0,0.0,0.144,68.437
1766339183.237897,15.007,7,7,37.304,0.0,0.017,0.185,57.288,1301.1,0.6211,37.304,0.05,5.0,0,0,,,,,,,11.762,0.324,50.279,0.505,1.328,0.447,0.0,0.0,0.052,64.853
1766339183.301207,15.483,7,7,37.3,0.0,0.017,0.185,57.3,1300.0,0.6215,37.3,0.05,5.0,0,0,,,,,,,11.455,0.25,49.05,0.517,1.333,0.45,0.0,0.0,0.055,63.27
1766339183.369806,15.084,7,7,37.319,0.0,0.017,0.185,57.319,1301.0,0.6215,37.319,0.05,5.0,0,0,,,,,,,14.433,0.272,51.302,0.518,1.359,0.455,0.0,0.0,0.059,68.553
1766339183.434054,14.924,7,7,37.302,0.0,0.017,0.185,57.337,1300.2,0.6213,37.302,0.05,5.0,0,0,,,,,,,12.847,0.352,48.499,0.518,1.326,0.449,0.0,0.0,0.055,64.207
1766339183.499321,15.289,7,7,37.316,0.0,0.016,0.185,57.351,1300.6,0.6209,37.316,0.05,5.0,0,0,,,,,,,14.004,0.438,48.218,0.516,1.35,0.469,0.0,0.0,0.067,65.225
1766339183.566428,15.05,7,7,37.321,0.0,0.017,0.185,57.359,1300.8,0.621,37.321,0.05,5.0,0,0,,,,,,,15.183,0.281,49.054,0.508,1.352,0.461,0.0,0.0,0.069,67.066
1766339183.631083,15.32,7,7,37.323,0.0,0.016,0.185,57.374,1300.8,0.6212,37.323,0.05,5.0,0,0,,,,,,,13.351,0.29,48.515,0.488,1.314,0.452,0.0,0.0,0.047,64.615
1766339183.697753,14.897,7,7,37.3,0.0,0.017,0.185,57.38,1300.5,0.6213,37.3,0.05,5.0,0,0,,,,,,,15.822,0.466,47.812,0.529,1.334,0.449,0.0,0.0,0.055,66.629
1766339183.763986,15.281,7,7,37.314,0.0,0.017,0.185,57.382,1300.7,0.6215,37.314,0.05,5.0,0,0,,,,,,,14.479,0.3,48.793,0.51,1.327,0.457,0.0,0.0,0.054,66.08
1766339183.832637,15.296,7,7,37.321,0.0,0.016,0.185,57.374,1300.2,0.6213,37.321,0.05,5.0,0,0,,,,,,,13.727,0.341,52.032,0.518,1.334,0.449,0.0,0.0,0.048,68.605
1766339183.895665,15.188,7,7,37.307,0.0,0.017,0.185,57.384,1300.6,0.6212,37.307,0.05,5.0,0,0,,,,,,,10.918,0.232,49.083,0.527,1.547,0.469,0.0,0.0,0.054,62.984
1766339183.967717,15.088,7,7,37.317,0.0,0.016,0.186,57.397,1301.1,0.6212,37.317,0.05,5.0,0,0,,,,,,,14.168,0.353,54.764,0.543,1.351,0.459,0.0,0.0,0.202,72.007
1766339184.025407,15.168,6,6,37.933,0.0,0.02,0.218,56.91,1361.4,0.6453,37.933,0.05,5.0,0,0,,,,,,,8.046,0.715,46.514,0.478,1.193,0.42,0.0,0.0,0.06,57.645
1766339184.093122,14.792,7,7,37.312,0.0,0.017,0.184,57.015,1301.0,0.6219,37.312,0.05,5.0,0,0,,,,,,,17.959,0.235,46.931,0.494,1.333,0.446,0.0,0.0,0.059,67.67
1766339184.158894,15.514,7,7,37.303,0.0,0.016,0.185,57.104,1300.4,0.6211,37.303,0.05,5.0,0,0,,,,,,,14.701,0.259,48.235,0.507,1.342,0.462,0.0,0.0,0.062,65.728
1766339184.225026,15.037,7,7,37.321,0.0,0.017,0.184,57.159,1300.6,0.6212,37.321,0.05,5.0,0,0,,,,,,,15.429,0.286,47.802,0.524,1.346,0.458,0.0,0.0,0.067,66.085
1766339184.325169,10.021,7,7,37.315,0.0,0.016,0.185,57.219,1301.2,0.6218,37.315,0.05,5.0,0,0,,,,,,,49.092,0.321,48.223,0.488,1.319,0.446,0.0,0.0,0.054,100.098
1766339184.391754,15.374,7,7,37.306,0.0,0.017,0.184,57.256,1300.7,0.6216,37.306,0.05,5.0,0,0,,,,,,,13.996,0.248,49.693,0.53,1.365,0.455,0.0,0.0,0.087,66.544
1766339184.457066,15.1,7,7,37.317,0.0,0.016,0.185,57.296,1300.9,0.6212,37.317,0.05,5.0,0,0,,,,,,,13.631,0.345,48.739,0.535,1.336,0.464,0.0,0.0,0.051,65.265
1766339184.528891,15.298,7,7,37.333,0.0,0.017,0.186,57.322,1300.6,0.6209,37.333,0.05,5.0,0,0,,,,,,,13.689,0.228,55.108,0.504,1.57,0.475,0.0,0.0,0.047,71.779
1766339184.589541,15.031,7,7,37.314,0.0,0.016,0.185,57.333,1300.9,0.6213,37.314,0.05,5.0,0,0,,,,,,,8.388,0.425,49.282,0.519,1.329,0.452,0.0,0.0,0.048,60.599
1766339184.657315,14.975,7,7,37.306,0.0,0.016,0.185,57.344,1301.0,0.6215,37.306,0.05,5.0,0,0,,,,,,,14.518,0.475,50.193,0.521,1.345,0.457,0.0,0.0,0.059,67.728
1766339184.723532,15.093,7,7,37.312,0.0,0.016,0.185,57.361,1301.1,0.6216,37.312,0.05,5.0,0,0,,,,,,,12.998,0.244,50.426,0.505,1.329,0.452,0.0,0.0,0.056,66.169
1766339184.794696,15.225,7,7,37.322,0.0,0.016,0.184,57.373,1300.5,0.621,37.322,0.05,5.0,0,0,,,,,,,12.461,0.463,55.487,0.539,1.335,0.625,0.0,0.0,0.045,71.117
1766339184.85845,15.165,7,7,37.305,0.0,0.016,0.186,57.37,1300.6,0.6212,37.305,0.05,5.0,0,0,,,,,,,7.222,0.254,53.694,0.506,1.339,0.464,0.0,0.0,0.053,63.693
1766339184.919111,15.358,7,7,37.296,0.0,0.017,0.185,57.356,1300.5,0.6214,37.296,0.05,5.0,0,0,,,,,,,8.602,0.469,48.988,0.521,1.366,0.453,0.0,0.0,0.055,60.619
1766339184.989948,15.284,7,7,37.325,0.0,0.017,0.185,57.368,1300.6,0.6215,37.325,0.05,5.0,0,0,,,,,,,13.371,0.272,54.603,0.532,1.347,0.461,0.0,0.0,0.044,70.795
1766339185.057399,14.903,7,7,37.308,0.0,0.017,0.186,57.377,1299.9,0.6209,37.308,0.05,5.0,0,0,,,,,,,9.631,0.287,55.0,0.506,1.332,0.453,0.0,0.0,0.042,67.41
1766339185.123714,15.338,7,7,37.321,0.0,0.017,0.186,57.385,1300.8,0.6211,37.321,0.05,5.0,0,0,,,,,,,7.331,0.403,55.922,0.54,1.361,0.461,0.0,0.0,0.043,66.227
1766339185.20391,15.117,7,7,37.325,0.0,0.017,0.186,57.39,1301.0,0.6213,37.325,0.05,5.0,0,0,,,,,,,7.212,0.572,69.473,0.599,1.536,0.512,0.0,0.0,0.072,80.152
1766339185.297439,10.087,7,7,37.308,0.0,0.017,0.185,57.395,1301.1,0.6216,37.308,0.05,5.0,0,0,,,,,,,26.155,0.326,63.915,0.815,1.518,0.515,0.0,0.0,0.059,93.483
1766339185.468859,6.057,7,7,37.318,0.0,0.017,0.184,57.389,1301.2,0.6212,37.318,0.05,5.0,0,0,,,,,,,97.729,0.474,69.922,0.671,1.739,0.583,0.0,0.0,0.057,171.376
1766339185.563679,10.125,7,7,37.312,0.0,0.017,0.187,57.387,1300.5,0.6214,37.312,0.05,5.0,0,0,,,,,,,24.903,0.629,65.106,0.674,2.362,0.645,0.0,0.0,0.069,94.6
1766339185.656897,10.022,7,7,37.31,0.0,0.017,0.184,57.385,1300.7,0.621,37.31,0.05,5.0,0,0,,,,,,,30.023,0.409,59.837,0.627,1.519,0.512,0.0,0.0,0.049,93.159
1766339185.722153,15.172,7,7,37.307,0.0,0.017,0.185,57.4,1300.4,0.6212,37.307,0.05,5.0,0,0,,,,,,,2.724,0.479,59.177,0.572,1.503,0.515,0.0,0.0,0.058,65.205
1766339185.786068,15.147,7,7,37.307,0.0,0.016,0.184,57.407,1301.2,0.6212,37.307,0.05,5.0,0,0,,,,,,,3.487,0.292,57.2,0.593,1.537,0.51,0.0,0.0,0.061,63.863
1766339185.850273,15.168,7,7,37.321,0.0,0.016,0.184,57.411,1301.1,0.6208,37.321,0.05,5.0,0,0,,,,,,,5.501,0.418,55.383,0.57,1.522,0.528,0.0,0.0,0.058,64.153
1766339185.91769,15.005,7,7,37.327,0.0,0.016,0.186,57.418,1300.9,0.6209,37.327,0.05,5.0,0,0,,,,,,,7.945,0.303,56.292,0.563,1.522,0.506,0.0,0.0,0.061,67.367
1766339185.983041,15.204,7,7,37.306,0.0,0.016,0.186,57.418,1300.8,0.6213,37.306,0.05,5.0,0,0,,,,,,,6.296,0.33,56.197,0.485,1.339,0.446,0.0,0.0,0.05,65.301
1766339186.043005,15.062,7,7,37.315,0.0,0.016,0.184,57.409,1301.1,0.6216,37.315,0.05,5.0,0,0,,,,,,,7.342,0.32,49.732,0.51,1.329,0.455,0.0,0.0,0.058,59.918
1766339186.104136,15.36,7,7,37.319,0.0,0.016,0.185,57.412,1300.5,0.6214,37.319,0.05,5.0,0,0,,,,,,,12.484,0.223,45.752,0.548,1.358,0.469,0.0,0.0,0.086,61.085
1766339186.174292,14.903,7,7,37.317,0.0,0.017,0.185,57.416,1300.4,0.6209,37.317,0.05,5.0,0,0,,,,,,,18.452,0.194,48.962,0.512,1.332,0.445,0.0,0.0,0.057,70.108
1766339186.24081,15.222,7,7,37.32,0.0,0.016,0.185,57.417,1299.9,0.621,37.32,0.05,5.0,0,0,,,,,,,13.991,0.343,49.589,0.503,1.361,0.458,0.0,0.0,0.058,66.472
1766339186.307077,14.962,7,7,37.323,0.0,0.017,0.186,57.422,1300.4,0.6211,37.323,0.05,5.0,0,0,,,,,,,14.309,0.283,49.1,0.51,1.334,0.462,0.0,0.0,0.063,66.22
1766339186.373805,15.208,7,7,37.329,0.0,0.016,0.184,57.426,1300.5,0.6212,37.329,0.05,5.0,0,0,,,,,,,13.793,0.269,50.131,0.496,1.324,0.455,0.0,0.0,0.053,66.678
1766339186.439576,15.27,7,7,37.317,0.0,0.017,0.184,57.428,1300.7,0.6212,37.317,0.05,5.0,0,0,,,,,,,12.558,0.305,50.243,0.541,1.371,0.474,0.0,0.0,0.069,65.726
1766339186.504655,15.018,7,7,37.31,0.0,0.017,0.185,57.433,1301.1,0.621,37.31,0.05,5.0,0,0,,,,,,,13.367,0.224,48.951,0.493,1.337,0.444,0.0,0.0,0.057,65.03
1766339186.570514,15.324,7,7,37.315,0.0,0.016,0.184,57.429,1300.3,0.621,37.315,0.05,5.0,0,0,,,,,,,13.549,0.241,49.517,0.502,1.338,0.45,0.0,0.0,0.057,65.814
1766339186.634988,15.087,6,6,37.927,0.0,0.02,0.219,56.936,1362.4,0.6458,37.927,0.05,5.0,0,0,,,,,,,13.95,0.291,47.854,0.466,1.158,0.416,0.0,0.0,0.056,64.406
1766339186.703529,15.378,7,7,37.324,0.0,0.016,0.184,57.033,1300.7,0.6212,37.324,0.05,5.0,0,0,,,,,,,14.533,0.282,51.115,0.506,1.339,0.457,0.0,0.0,0.052,68.5
1766339186.768129,15.152,7,7,37.331,0.0,0.017,0.184,57.107,1300.6,0.6206,37.331,0.05,5.0,0,0,,,,,,,11.991,0.243,49.782,0.516,1.35,0.463,0.0,0.0,0.055,64.559
1766339186.832942,14.943,7,7,37.293,0.0,0.016,0.185,57.159,1300.2,0.6213,37.293,0.05,5.0,0,0,,,,,,,14.313,0.233,47.723,0.506,1.339,0.453,0.0,0.0,0.052,64.774
1766339186.904136,15.227,7,7,37.309,0.0,0.016,0.185,57.209,1300.8,0.6216,37.309,0.05,5.0,0,0,,,,,,,15.172,0.237,53.118,0.468,1.312,0.439,0.0,0.0,0.255,71.154
1766339186.96519,15.351,7,7,37.313,0.0,0.017,0.186,57.254,1300.5,0.6209,37.313,0.05,5.0,0,0,,,,,,,9.116,0.274,49.196,0.471,1.307,0.441,0.0,0.0,0.051,61.008
1766339187.032014,15.206,7,7,37.308,0.0,0.016,0.186,57.286,1300.5,0.6216,37.308,0.05,5.0,0,0,,,,,,,13.832,0.343,50.086,0.525,1.337,0.45,0.0,0.0,0.054,66.785
