#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/720p/debug_metrics_dotec_c920_1280x720.csv", "poses_csv": "Preliminary_report/runs/720p/poses_dotec_c920_1280x720.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "416ced30fbd86be9fd78c0e9845e0c4d470a9880bebda0eb2a612d21823f5dc3"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "d0e4db12a5153c0e7ac3625f5eec478b504b3bfc242bc8f0b4efbd0bfbadb1d7"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766334362.5657961}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx
1766334393.219501,15.042,7,7,22.552,0.00000,0.042,0.388,33.420,582.8,0.6407,22.552,0.0500,5.000,0,0,,,,,,
1766334393.284678,14.953,6,6,22.452,0.00000,0.046,0.419,33.163,610.1,0.6664,22.452,0.0500,5.000,0,0,,,,,,
1766334393.347851,15.504,6,6,22.465,0.00000,0.045,0.421,32.984,610.3,0.6657,22.465,0.0500,5.000,0,0,,,,,,
1766334393.418134,15.103,7,7,22.553,0.00000,0.042,0.387,33.398,582.8,0.6407,22.553,0.0500,5.000,0,0,,,,,,
1766334393.482323,15.140,6,6,22.476,0.00000,0.045,0.423,33.222,610.6,0.6655,22.476,0.0500,5.000,0,0,,,,,,
1766334393.551750,15.316,7,7,22.561,0.00000,0.042,0.388,33.601,582.9,0.6411,22.561,0.0500,5.000,0,0,,,,,,
1766334393.613047,14.949,6,6,22.476,0.00000,0.045,0.422,33.322,610.7,0.6657,22.476,0.0500,5.000,0,0,,,,,,
1766334393.677538,15.230,6,6,22.453,0.00000,0.045,0.420,33.086,610.1,0.6654,22.453,0.0500,5.000,0,0,,,,,,
1766334393.746826,14.997,6,6,22.467,0.00000,0.045,0.422,32.966,610.5,0.6657,22.467,0.0500,5.000,0,0,,,,,,
1766334393.814339,15.504,6,6,22.488,0.00000,0.046,0.422,32.846,610.9,0.6657,22.488,0.0500,5.000,0,0,,,,,,
1766334393.880866,14.809,6,6,22.456,0.00000,0.045,0.421,32.701,610.3,0.6656,22.456,0.0500,5.000,0,0,,,,,,
1766334393.948488,15.211,6,6,22.462,0.00000,0.045,0.422,32.704,610.4,0.6656,22.462,0.0500,5.000,0,0,,,,,,
1766334394.074716,7.700,6,6,22.437,0.00000,0.046,0.422,32.587,610.2,0.6655,22.437,0.0500,5.000,0,0,,,,,,
1766334394.138105,14.962,7,7,22.556,0.00000,0.042,0.388,33.121,582.0,0.6412,22.556,0.0500,5.000,0,0,,,,,,
1766334394.205304,14.861,7,7,22.547,0.00000,0.042,0.388,33.509,582.7,0.6405,22.547,0.0500,5.000,0,0,,,,,,
1766334394.268630,15.310,6,6,22.455,0.00000,0.046,0.425,30.643,610.5,0.6546,22.455,0.0500,5.000,0,0,,,,,,
1766334394.334727,15.327,7,7,22.545,0.00000,0.042,0.389,31.495,582.9,0.6415,22.545,0.0500,5.000,0,0,,,,,,
1766334394.400424,14.984,6,6,22.466,0.00000,0.046,0.423,31.676,611.0,0.6656,22.466,0.0500,5.000,0,0,,,,,,
1766334394.467789,15.071,7,7,22.555,0.00000,0.042,0.387,32.310,583.2,0.6419,22.555,0.0500,5.000,0,0,,,,,,
1766334394.534970,15.058,7,7,22.544,0.00000,0.042,0.389,32.848,582.3,0.6406,22.544,0.0500,5.000,0,0,,,,,,
1766334394.600302,15.214,7,7,22.566,0.00000,0.042,0.388,33.299,583.0,0.6399,22.566,0.0500,5.000,0,0,,,,,,
1766334394.669613,14.854,7,7,22.552,0.00000,0.042,0.387,33.544,583.2,0.6413,22.552,0.0500,5.000,0,0,,,,,,
1766334394.734128,15.540,7,7,22.545,0.00000,0.042,0.389,33.698,582.6,0.6409,22.545,0.0500,5.000,0,0,,,,,,
1766334394.798703,15.064,7,7,22.548,0.00000,0.042,0.388,33.878,583.0,0.6411,22.548,0.0500,5.000,0,0,,,,,,
1766334394.866381,15.162,6,6,22.451,0.00000,0.046,0.421,33.479,610.6,0.6652,22.451,0.0500,5.000,0,0,,,,,,
1766334394.932982,14.886,6,6,22.460,0.00000,0.046,0.421,33.099,610.3,0.6661,22.460,0.0500,5.000,0,0,,,,,,
1766334394.998628,15.444,7,7,22.550,0.00000,0.042,0.387,33.444,582.9,0.6413,22.550,0.0500,5.000,0,0,,,,,,
1766334395.063853,15.187,6,6,22.444,0.00000,0.045,0.420,33.216,610.0,0.6655,22.444,0.0500,5.000,0,0,,,,,,
1766334395.129737,15.177,6,6,22.449,0.00000,0.046,0.420,33.072,610.0,0.6647,22.449,0.0500,5.000,0,0,,,,,,
1766334395.197247,15.273,7,7,22.562,0.00000,0.042,0.386,33.447,582.9,0.6405,22.562,0.0500,5.000,0,0,,,,,,
1766334395.260962,15.149,6,6,22.461,0.00000,0.045,0.421,33.212,610.2,0.6655,22.461,0.0500,5.000,0,0,,,,,,
1766334395.327876,15.100,6,6,22.459,0.00000,0.045,0.420,33.061,610.1,0.6653,22.459,0.0500,5.000,0,0,,,,,,
1766334395.396185,14.980,7,7,22.547,0.00000,0.042,0.386,33.476,582.7,0.6417,22.547,0.0500,5.000,0,0,,,,,,
1766334395.461805,15.252,7,7,22.546,0.00000,0.041,0.386,33.769,582.8,0.6413,22.546,0.0500,5.000,0,0,,,,,,
1766334395.529251,14.891,7,7,22.553,0.00000,0.042,0.387,33.953,582.7,0.6408,22.553,0.0500,5.000,0,0,,,,,,
1766334395.593409,15.413,7,7,22.561,0.00000,0.041,0.388,34.151,582.9,0.6405,22.561,0.0500,5.000,0,0,,,,,,
1766334395.660794,15.068,7,7,22.567,0.00000,0.042,0.389,34.273,583.4,0.6416,22.567,0.0500,5.000,0,0,,,,,,
1766334395.726622,15.013,7,7,22.565,0.00000,0.042,0.387,34.332,582.9,0.6410,22.565,0.0500,5.000,0,0,,,,,,
1766334395.792062,15.273,6,6,22.459,0.00000,0.045,0.421,33.863,610.3,0.6658,22.459,0.0500,5.000,0,0,,,,,,
1766334395.859728,15.077,7,7,22.543,0.00000,0.042,0.387,34.041,582.7,0.6410,22.543,0.0500,5.000,0,0,,,,,,
1766334395.923453,15.288,6,6,22.462,0.00000,0.045,0.423,33.699,610.1,0.6654,22.462,0.0500,5.000,0,0,,,,,,
1766334395.989982,15.079,6,6,22.467,0.00000,0.045,0.421,33.395,610.6,0.6659,22.467,0.0500,5.000,0,0,,,,,,
1766334396.055023,15.095,6,6,22.456,0.00000,0.045,0.421,33.143,610.2,0.6659,22.456,0.0500,5.000,0,0,,,,,,
1766334396.121514,15.199,6,6,22.483,0.00000,0.045,0.422,32.961,610.6,0.6653,22.483,0.0500,5.000,0,0,,,,,,
1766334396.192030,15.127,7,7,22.556,0.00000,0.042,0.388,33.391,583.0,0.6409,22.556,0.0500,5.000,0,0,,,,,,
1766334396.256278,15.133,7,7,22.577,0.00000,0.042,0.389,33.706,583.5,0.6415,22.577,0.0500,5.000,0,0,,,,,,
1766334396.319916,14.883,6,6,22.450,0.00000,0.045,0.421,33.346,610.0,0.6655,22.450,0.0500,5.000,0,0,,,,,,
1766334396.384881,15.391,6,6,22.461,0.00000,0.045,0.420,33.096,610.4,0.6652,22.461,0.0500,5.000,0,0,,,,,,
1766334396.454557,14.941,6,6,22.467,0.00000,0.045,0.420,32.904,610.4,0.6658,22.467,0.0500,5.000,0,0,,,,,,
1766334396.521941,15.412,6,6,22.463,0.00000,0.046,0.421,32.802,610.5,0.6657,22.463,0.0500,5.000,0,0,,,,,,
1766334396.588806,15.006,6,6,22.471,0.00000,0.045,0.422,32.770,610.4,0.6655,22.471,0.0500,5.000,0,0,,,,,,
1766334396.657387,15.072,6,6,22.454,0.00000,0.045,0.420,32.672,610.3,0.6659,22.454,0.0500,5.000,0,0,,,,,,
1766334396.815449,6.115,7,7,22.565,0.00000,0.042,0.389,33.080,582.4,0.6402,22.565,0.0500,5.000,0,0,,,,,,
1766334396.877353,15.340,7,7,22.558,0.00000,0.042,0.389,33.397,582.7,0.6411,22.558,0.0500,5.000,0,0,,,,,,
1766334396.942187,15.287,7,7,22.560,0.00000,0.042,0.386,33.639,583.4,0.6420,22.560,0.0500,5.000,0,0,,,,,,
1766334397.008398,15.183,7,7,22.545,0.00000,0.042,0.388,33.872,582.8,0.6409,22.545,0.0500,5.000,0,0,,,,,,
1766334397.073227,14.986,6,6,22.437,0.00000,0.045,0.421,33.483,610.0,0.6651,22.437,0.0500,5.000,0,0,,,,,,
1766334397.140946,15.178,7,7,22.579,0.00000,0.042,0.389,33.795,583.0,0.6396,22.579,0.0500,5.000,0,0,,,,,,
1766334397.206382,15.287,7,7,22.545,0.00000,0.042,0.389,33.949,582.8,0.6406,22.545,0.0500,5.000,0,0,,,,,,
1766334397.273732,14.969,7,7,22.560,0.00000,0.042,0.390,34.064,582.9,0.6400,22.560,0.0500,5.000,0,0,,,,,,
1766334397.337745,15.187,7,7,22.571,0.00000,0.042,0.393,31.874,583.5,0.6316,22.571,0.0500,5.000,0,0,,,,,,
1766334397.405061,15.181,7,7,22.546,0.00000,0.042,0.389,32.438,582.8,0.6409,22.546,0.0500,5.000,0,0,,,,,,
1766334397.470740,15.143,7,7,22.584,0.00000,0.042,0.387,32.876,583.4,0.6414,22.584,0.0500,5.000,0,0,,,,,,
1766334397.537597,15.163,7,7,22.552,0.00000,0.042,0.388,33.266,582.8,0.6410,22.552,0.0500,5.000,0,0,,,,,,
1766334397.604004,15.163,6,6,22.454,0.00000,0.045,0.421,32.941,610.4,0.6659,22.454,0.0500,5.000,0,0,,,,,,
1766334397.674886,15.199,7,7,22.559,0.00000,0.042,0.386,33.312,582.9,0.6409,22.559,0.0500,5.000,0,0,,,,,,
1766334397.739625,14.803,7,7,22.549,0.00000,0.042,0.387,33.562,582.7,0.6408,22.549,0.0500,5.000,0,0,,,,,,
1766334397.802208,15.476,6,6,22.454,0.00000,0.046,0.421,33.271,610.4,0.6660,22.454,0.0500,5.000,0,0,,,,,,
1766334397.872835,15.071,6,6,22.462,0.00000,0.045,0.421,32.981,610.2,0.6655,22.462,0.0500,5.000,0,0,,,,,,
1766334397.934775,15.338,6,6,22.444,0.00000,0.046,0.418,32.771,610.1,0.6658,22.444,0.0500,5.000,0,0,,,,,,
1766334398.003048,15.247,7,7,22.548,0.00000,0.042,0.387,33.199,582.9,0.6411,22.548,0.0500,5.000,0,0,,,,,,
1766334398.070399,15.037,7,7,22.560,0.00000,0.042,0.387,33.569,583.2,0.6411,22.560,0.0500,5.000,0,0,,,,,,
1766334398.135670,15.240,7,7,22.548,0.00000,0.042,0.387,33.829,582.5,0.6411,22.548,0.0500,5.000,0,0,,,,,,
1766334398.202403,14.789,6,6,22.468,0.00000,0.046,0.420,33.468,610.6,0.6664,22.468,0.0500,5.000,0,0,,,,,,
1766334398.268380,15.296,7,7,22.548,0.00000,0.042,0.388,33.788,582.7,0.6408,22.548,0.0500,5.000,0,0,,,,,,
1766334398.335743,15.084,7,7,22.544,0.00000,0.042,0.388,33.989,582.9,0.6411,22.544,0.0500,5.000,0,0,,,,,,
1766334398.398838,15.146,6,6,22.468,0.00000,0.045,0.421,33.605,610.4,0.6653,22.468,0.0500,5.000,0,0,,,,,,
1766334398.465748,15.206,7,7,22.570,0.00000,0.041,0.388,33.917,582.9,0.6405,22.570,0.0500,5.000,0,0,,,,,,
1766334398.534235,15.111,7,7,22.537,0.00000,0.042,0.386,34.028,582.7,0.6414,22.537,0.0500,5.000,0,0,,,,,,
1766334398.602075,15.069,7,7,22.545,0.00000,0.042,0.386,34.193,582.8,0.6409,22.545,0.0500,5.000,0,0,,,,,,
1766334398.663577,14.906,6,6,22.458,0.00000,0.045,0.422,33.677,610.6,0.6660,22.458,0.0500,5.000,0,0,,,,,,
1766334398.728550,15.363,6,6,22.463,0.00000,0.045,0.421,33.372,610.1,0.6665,22.463,0.0500,5.000,0,0,,,,,,
1766334398.793847,15.303,6,6,22.475,0.00000,0.045,0.422,33.160,610.4,0.6660,22.475,0.0500,5.000,0,0,,,,,,
1766334398.860881,15.133,6,6,22.482,0.00000,0.046,0.422,32.975,610.6,0.6659,22.482,0.0500,5.000,0,0,,,,,,
1766334398.926138,15.178,6,6,22.470,0.00000,0.045,0.422,32.833,610.4,0.6655,22.470,0.0500,5.000,0,0,,,,,,
1766334398.992862,15.089,6,6,22.458,0.00000,0.045,0.420,32.766,610.2,0.6659,22.458,0.0500,5.000,0,0,,,,,,
1766334399.061866,15.347,7,7,22.564,0.00000,0.042,0.387,33.204,583.3,0.6417,22.564,0.0500,5.000,0,0,,,,,,
1766334399.126536,15.103,7,7,22.549,0.00000,0.042,0.387,33.519,582.9,0.6410,22.549,0.0500,5.000,0,0,,,,,,
1766334399.192956,14.969,6,6,22.459,0.00000,0.045,0.421,33.284,609.8,0.6652,22.459,0.0500,5.000,0,0,,,,,,
1766334399.264318,15.218,6,6,22.474,0.00000,0.045,0.422,33.101,610.6,0.6656,22.474,0.0500,5.000,0,0,,,,,,
1766334399.329236,14.881,6,6,22.454,0.00000,0.045,0.420,32.943,610.1,0.6652,22.454,0.0500,5.000,0,0,,,,,,
1766334399.395041,15.421,6,6,22.462,0.00000,0.045,0.421,32.826,610.3,0.6658,22.462,0.0500,5.000,0,0,,,,,,
1766334399.555895,6.047,7,7,22.568,0.00000,0.042,0.388,33.268,583.1,0.6412,22.568,0.0500,5.000,0,0,,,,,,
1766334399.616478,15.019,7,7,22.546,0.00000,0.042,0.387,33.572,583.3,0.6409,22.546,0.0500,5.000,0,0,,,,,,
1766334399.684977,15.031,7,7,22.553,0.00000,0.042,0.391,33.875,582.6,0.6405,22.553,0.0500,5.000,0,0,,,,,,
1766334399.748141,15.474,7,7,22.560,0.00000,0.042,0.388,34.077,582.7,0.6409,22.560,0.0500,5.000,0,0,,,,,,
1766334399.817848,14.108,6,6,22.452,0.00000,0.046,0.422,33.622,610.0,0.6655,22.452,0.0500,5.000,0,0,,,,,,
1766334399.880382,15.926,6,6,22.472,0.00000,0.045,0.424,33.315,610.5,0.6654,22.472,0.0500,5.000,0,0,,,,,,
1766334399.947120,15.477,7,7,22.577,0.00000,0.042,0.389,33.609,583.0,0.6413,22.577,0.0500,5.000,0,0,,,,,,
1766334400.012596,15.255,7,7,22.541,0.00000,0.042,0.387,33.821,582.5,0.6405,22.541,0.0500,5.000,0,0,,,,,,
1766334400.076371,15.138,6,6,22.480,0.00000,0.046,0.422,33.540,610.7,0.6651,22.480,0.0500,5.000,0,0,,,,,,
1766334400.159730,13.951,7,7,22.556,0.00000,0.042,0.386,33.805,583.0,0.6409,22.556,0.0500,5.000,0,0,,,,,,
1766334400.210943,16.435,7,7,22.551,0.00000,0.042,0.388,34.057,582.3,0.6414,22.551,0.0500,5.000,0,0,,,,,,
1766334400.276203,15.489,7,7,22.546,0.00000,0.042,0.387,34.160,583.2,0.6406,22.546,0.0500,5.000,0,0,,,,,,
1766334400.342918,14.936,6,6,22.461,0.00000,0.046,0.420,33.678,610.4,0.6656,22.461,0.0500,5.000,0,0,,,,,,
1766334400.415767,14.560,6,6,22.445,0.00000,0.045,0.422,33.441,610.1,0.6654,22.445,0.0500,5.000,0,0,,,,,,
1766334400.477675,15.880,7,7,22.533,0.00000,0.042,0.386,33.728,582.6,0.6404,22.533,0.0500,5.000,0,0,,,,,,
1766334400.547683,15.345,7,7,22.536,0.00000,0.042,0.388,33.947,582.6,0.6403,22.536,0.0500,5.000,0,0,,,,,,
1766334400.612632,15.128,7,7,22.570,0.00000,0.041,0.388,34.151,582.8,0.6409,22.570,0.0500,5.000,0,0,,,,,,
1766334400.672952,14.835,6,6,22.460,0.00000,0.045,0.420,33.701,610.3,0.6660,22.460,0.0500,5.000,0,0,,,,,,
1766334400.740753,15.182,6,6,22.454,0.00000,0.046,0.421,33.347,610.4,0.6657,22.454,0.0500,5.000,0,0,,,,,,
1766334400.805936,15.200,6,6,22.465,0.00000,0.045,0.422,33.175,610.2,0.6652,22.465,0.0500,5.000,0,0,,,,,,
1766334400.874330,14.981,7,7,22.551,0.00000,0.042,0.387,33.518,582.9,0.6410,22.551,0.0500,5.000,0,0,,,,,,
1766334400.940461,15.018,7,7,22.551,0.00000,0.042,0.388,33.817,582.8,0.6412,22.551,0.0500,5.000,0,0,,,,,,
1766334401.005276,15.516,7,7,22.537,0.00000,0.041,0.387,33.997,582.6,0.6410,22.537,0.0500,5.000,0,0,,,,,,
1766334401.071201,15.075,7,7,22.536,0.00000,0.042,0.386,34.118,582.8,0.6406,22.536,0.0500,5.000,0,0,,,,,,
1766334401.153403,15.491,6,6,22.457,0.00000,0.045,0.420,33.683,610.1,0.6656,22.457,0.0500,5.000,0,0,,,,,,
1766334401.254550,13.322,7,7,22.542,0.00000,0.042,0.385,33.914,583.0,0.6408,22.542,0.0500,5.000,0,0,,,,,,
1766334401.335480,8.111,6,6,22.471,0.00000,0.045,0.421,33.568,610.6,0.6660,22.471,0.0500,5.000,0,0,,,,,,
1766334401.401440,15.112,7,7,22.567,0.00000,0.042,0.387,33.843,583.4,0.6411,22.567,0.0500,5.000,0,0,,,,,,
1766334401.467491,15.177,7,7,22.556,0.00000,0.042,0.391,31.618,583.0,0.6317,22.556,0.0500,5.000,0,0,,,,,,
1766334401.533112,14.846,6,6,22.465,0.00000,0.045,0.420,31.755,610.6,0.6659,22.465,0.0500,5.000,0,0,,,,,,
1766334401.599539,15.158,6,6,22.454,0.00000,0.046,0.421,31.829,610.4,0.6652,22.454,0.0500,5.000,0,0,,,,,,
1766334401.730984,13.152,7,7,22.542,0.00000,0.042,0.388,32.396,582.7,0.6412,22.542,0.0500,5.000,0,0,,,,,,
1766334401.800929,8.247,6,6,22.470,0.00000,0.045,0.420,32.335,610.7,0.6653,22.470,0.0500,5.000,0,0,,,,,,
1766334401.866520,14.965,7,7,22.545,0.00000,0.042,0.388,32.810,582.7,0.6413,22.545,0.0500,5.000,0,0,,,,,,
1766334401.934835,15.520,7,7,22.541,0.00000,0.042,0.386,33.234,582.8,0.6410,22.541,0.0500,5.000,0,0,,,,,,
1766334402.000751,15.021,7,7,22.562,0.00000,0.042,0.389,33.547,582.8,0.6407,22.562,0.0500,5.000,0,0,,,,,,
1766334402.071028,15.264,7,7,22.552,0.00000,0.042,0.387,33.784,582.8,0.6412,22.552,0.0500,5.000,0,0,,,,,,
1766334402.135463,14.993,7,7,22.536,0.00000,0.041,0.387,33.969,582.5,0.6410,22.536,0.0500,5.000,0,0,,,,,,
1766334402.288769,6.043,6,6,22.450,0.00000,0.046,0.421,33.551,610.4,0.6661,22.450,0.0500,5.000,0,0,,,,,,
1766334402.353946,15.240,6,6,22.453,0.00000,0.046,0.424,30.684,610.7,0.6548,22.453,0.0500,5.000,0,0,,,,,,
1766334402.422900,15.043,6,6,22.447,0.00000,0.045,0.422,30.948,610.1,0.6660,22.447,0.0500,5.000,0,0,,,,,,
1766334402.488311,15.157,7,7,22.568,0.00000,0.042,0.390,31.741,583.2,0.6415,22.568,0.0500,5.000,0,0,,,,,,
1766334402.552840,15.081,6,6,22.466,0.00000,0.046,0.422,31.810,610.4,0.6660,22.466,0.0500,5.000,0,0,,,,,,
1766334402.619524,15.528,6,6,22.465,0.00000,0.046,0.421,31.965,610.5,0.6654,22.465,0.0500,5.000,0,0,,,,,,
1766334402.684072,15.014,6,6,22.461,0.00000,0.045,0.423,32.066,610.2,0.6655,22.461,0.0500,5.000,0,0,,,,,,
1766334402.752867,15.260,7,7,22.563,0.00000,0.042,0.389,32.652,583.2,0.6399,22.563,0.0500,5.000,0,0,,,,,,
1766334402.818143,14.937,7,7,22.557,0.00000,0.042,0.388,33.063,582.8,0.6410,22.557,0.0500,5.000,0,0,,,,,,
1766334402.884663,15.073,7,7,22.574,0.00000,0.042,0.388,33.413,582.8,0.6413,22.574,0.0500,5.000,0,0,,,,,,
1766334402.949920,15.103,7,7,22.551,0.00000,0.042,0.388,33.650,583.1,0.6412,22.551,0.0500,5.000,0,0,,,,,,
1766334403.013509,15.528,6,6,22.455,0.00000,0.045,0.420,33.321,609.9,0.6659,22.455,0.0500,5.000,0,0,,,,,,
1766334403.084068,14.959,7,7,22.558,0.00000,0.042,0.387,33.605,583.3,0.6412,22.558,0.0500,5.000,0,0,,,,,,
1766334403.149317,15.232,7,7,22.543,0.00000,0.042,0.387,33.814,582.7,0.6409,22.543,0.0500,5.000,0,0,,,,,,
1766334403.218684,14.833,7,7,22.555,0.00000,0.042,0.389,34.001,582.7,0.6409,22.555,0.0500,5.000,0,0,,,,,,
1766334403.281169,15.317,7,7,22.556,0.00000,0.042,0.387,34.198,583.0,0.6403,22.556,0.0500,5.000,0,0,,,,,,
1766334403.349836,14.998,7,7,22.537,0.00000,0.041,0.386,34.308,582.8,0.6412,22.537,0.0500,5.000,0,0,,,,,,
1766334403.413781,15.217,6,6,22.467,0.00000,0.045,0.421,33.913,610.3,0.6650,22.467,0.0500,5.000,0,0,,,,,,
1766334403.479934,15.101,6,6,22.452,0.00000,0.045,0.423,30.921,610.1,0.6542,22.452,0.0500,5.000,0,0,,,,,,
1766334403.548191,15.192,7,7,22.562,0.00000,0.042,0.388,31.788,582.9,0.6405,22.562,0.0500,5.000,0,0,,,,,,
1766334403.613253,15.099,7,7,22.558,0.00000,0.042,0.388,32.442,583.0,0.6408,22.558,0.0500,5.000,0,0,,,,,,
1766334403.681176,14.916,7,7,22.568,0.00000,0.042,0.387,32.978,583.2,0.6416,22.568,0.0500,5.000,0,0,,,,,,
1766334403.745808,15.333,7,7,22.558,0.00000,0.042,0.386,33.361,582.6,0.6412,22.558,0.0500,5.000,0,0,,,,,,
1766334403.812262,15.168,7,7,22.552,0.00000,0.042,0.384,33.595,582.8,0.6408,22.552,0.0500,5.000,0,0,,,,,,
1766334403.876802,15.201,6,6,22.468,0.00000,0.045,0.420,33.266,610.8,0.6663,22.468,0.0500,5.000,0,0,,,,,,
1766334403.945674,15.123,7,7,22.542,0.00000,0.042,0.386,33.582,582.7,0.6409,22.542,0.0500,5.000,0,0,,,,,,
1766334404.008527,15.194,6,6,22.457,0.00000,0.045,0.423,30.645,610.5,0.6547,22.457,0.0500,5.000,0,0,,,,,,
1766334404.076293,15.175,6,6,22.452,0.00000,0.045,0.419,30.945,610.2,0.6654,22.452,0.0500,5.000,0,0,,,,,,
1766334404.140426,15.254,6,6,22.455,0.00000,0.045,0.420,31.275,610.4,0.6649,22.455,0.0500,5.000,0,0,,,,,,
1766334404.208307,14.935,6,6,22.463,0.00000,0.045,0.420,31.484,610.5,0.6662,22.463,0.0500,5.000,0,0,,,,,,
1766335694.375291,41527.762,7,7,22.532,0.00000,0.041,0.391,77.076,579.9,0.6389,22.532,0.0500,5.000,0,0,,,,,,,0.022,1.197,43.383,3.913,1.894,0.611,0.000,59.273,0.466,111.144
1766335694.538608,7.223,6,6,22.280,0.00000,0.044,0.415,73.334,594.0,0.6691,22.280,0.0500,5.000,0,0,,,,,,,26.726,0.316,51.617,1.104,2.895,1.088,0.000,78.346,0.117,162.731
1766335694.657835,6.078,7,7,22.529,0.00000,0.041,0.391,73.334,580.6,0.6397,22.529,0.0500,5.000,0,0,0.3114,22.197,,15.000,1,1,28.349,0.287,54.674,0.968,2.547,0.706,0.000,30.513,0.106,119.039
1766335694.747884,10.127,7,7,22.517,0.00000,0.041,0.389,73.334,580.8,0.6398,22.517,0.0500,5.000,0,0,0.3072,22.130,,15.000,2,1,7.881,0.202,52.959,0.809,2.727,0.589,0.000,24.377,0.076,89.879
1766335694.865926,10.124,7,7,22.509,0.00000,0.041,0.390,73.334,581.2,0.6406,22.509,0.0500,5.000,0,0,0.3087,22.492,,15.000,3,1,16.653,0.193,41.763,0.779,2.056,0.545,0.000,55.602,0.080,117.920
1766335694.991196,7.586,7,7,22.504,0.00000,0.041,0.389,73.334,580.6,0.6399,22.504,0.0500,5.000,0,0,0.3068,22.363,,15.000,4,1,30.437,0.285,67.860,0.802,2.040,0.559,0.000,22.841,0.080,125.144
1766335695.057794,10.017,7,7,22.560,0.00000,0.041,0.392,73.334,581.1,0.6400,22.560,0.0500,5.000,0,0,0.3087,22.075,,15.000,5,1,4.994,0.193,36.205,0.828,2.053,0.563,0.000,21.313,0.083,66.467
1766335695.124127,14.937,7,7,22.512,0.00000,0.041,0.390,73.334,581.1,0.6391,22.512,0.0500,5.000,0,0,0.3078,22.224,,15.000,6,1,5.369,0.235,35.792,0.769,2.041,0.545,0.000,21.161,0.083,66.225
1766335695.192060,15.304,7,7,22.515,0.00000,0.041,0.391,73.334,580.6,0.6397,22.515,0.0500,5.000,0,0,0.3114,22.174,,15.000,7,1,4.375,0.199,38.654,0.752,2.013,0.545,0.000,20.961,0.081,67.821
1766335695.258525,15.250,7,7,22.526,0.00000,0.041,0.392,73.334,581.3,0.6396,22.526,0.0500,5.000,0,0,0.3089,22.150,,15.000,8,1,2.028,0.218,39.114,0.724,2.021,0.545,0.000,21.413,0.076,66.367
1766335695.317378,14.986,7,7,22.536,0.00000,0.041,0.391,73.334,581.1,0.6394,22.536,0.0500,5.000,0,0,0.3069,22.220,,15.000,9,1,2.263,0.348,32.877,0.671,1.742,0.462,0.000,20.068,0.081,58.726
