frame,tag_id,X,Y,Z,roll,pitch,yaw
81,1,-0.1003713343036222,-0.003354936934456449,1.834442567323617,0.12161103373211589,-0.6866186021414489,-0.05498070058774676
82,1,-0.10512124768424135,-0.003970286053607112,1.8284329657567508,0.1575656440737633,-0.7704370758294758,-0.11562885236537464
83,1,-0.10575236178234562,-0.004777308202683985,1.8300025265700108,0.15349239294017886,-0.791523781571465,-0.12758826202667894
84,1,-0.10449771600327144,-0.004788660358411322,1.829732841537405,0.15116000793065434,-0.793858870854966,-0.12252237954048265
85,1,-0.10344480211259086,-0.004866420023637168,1.830539575967721,0.1435350111848266,-0.7920994704318718,-0.11719731157027452
86,1,-0.10107634351000992,-0.004552087801265821,1.828694413384468,0.14627091350543583,-0.7970873707187877,-0.11828810596194858
87,1,-0.09833890663096773,-0.0029041781052470683,1.8283537276311912,0.1438526910270232,-0.7854013422975201,-0.11151050767947174
88,1,-0.09673105475980276,-0.003505831521819911,1.8399996039584963,0.09037935880681715,-0.6947169107824057,-0.06340579412837052
89,1,-0.08828491077885257,-0.008326257627361246,1.8618570417684976,-0.09033727237254888,-0.4039178548667569,0.04340949480235168
90,1,-0.082493915884015,-0.007332123618739448,1.8625982577021758,-0.07012685976358007,-0.01394176254482607,0.033594717262773494
91,1,-0.08099739266953376,-0.0052573310001893005,1.8571565468129065,-0.08099256934495709,-0.030806774678833415,0.04007550014742275
92,1,-0.07872886875772156,-0.0035330321279309247,1.8541037917787588,-0.048276459919328316,0.007723858791536551,0.04486141333744299
93,1,-0.07860611382502977,-0.004971125538018595,1.8556989298816828,-0.0691430216722817,-0.012141293859383348,0.05307477449806314
94,1,-0.08014622314999655,-0.014212093123721337,1.8647887299936468,-0.16812895706231668,-0.10527867616779686,0.06190739931727789
96,1,-0.07499202866637432,-0.06338859385371512,1.87708083512879,-0.1941433741189675,-0.07025727238379151,0.061645526983540644
97,1,-0.07455255721965279,-0.08297325356655941,1.8812118882860274,-0.09788661151552347,-0.04897333659688521,0.06151172509412086
98,1,-0.07468896115855983,-0.09259652797609519,1.8764553344541486,-0.04308850185595984,-0.03579039911676517,0.05254515165637785
99,1,-0.07454046340188947,-0.09745076057582625,1.8731653165170887,-0.024351797890512672,0.0012748036855475087,0.047799194071053284
100,1,-0.0774144259743638,-0.10001734713962426,1.8752994361818947,-0.019176298204003198,-0.011318912743183286,0.03694696517663612
101,1,-0.078039454785364,-0.10350052690341185,1.8805782388719616,-0.013970818296979036,-0.04763993399854973,0.03658629754898299
102,1,-0.07830681933418518,-0.10783058490929921,1.886579324285467,-0.008407554516475811,-0.06969572712189501,0.03904120441841045
103,1,-0.07937818161516287,-0.10881416495738497,1.889548140611633,-0.00034563187504038406,-0.08204512052088642,0.034307241808793465
104,1,-0.07911502001948277,-0.10844617570620281,1.889391668539211,0.0018881387721109608,-0.08041141126697361,0.03468002405158048
105,1,-0.0782194318011012,-0.10897612967443071,1.8902378444115153,0.0022662880763097593,-0.10669179579928545,0.035388087122105075
106,1,-0.07759524196629465,-0.10961296917413323,1.8896717315022293,-0.0024319765282772065,-0.0787421955873797,0.03438207966075593
107,1,-0.0765343575423787,-0.10948802773333959,1.8881790565223198,-0.0015892936709661048,-0.07586835236398065,0.0377593304146095
108,1,-0.07613784839246193,-0.10735136038803568,1.887215112628299,0.00621977604395578,-0.06787990465405759,0.043452298321550224
109,1,-0.07502648964073338,-0.09650524991987232,1.8806420030833346,-0.02719216250262814,0.03544907856197541,0.05319710004018056
110,1,-0.07294014754067027,-0.07669061774974169,1.8827266138677046,-0.020359613517660233,-0.17080660212637747,0.04394176985504974
111,1,-0.06661707143762557,-0.053706989166496744,1.8666072090165604,-0.09234513766646921,0.024598858734198547,0.07414178371979557
112,1,-0.06417258055136403,-0.03677263442735888,1.8653014764806128,-0.11617903752393115,0.03244911857773789,0.08498052389139378
113,1,-0.06397442081860288,-0.02142787692768505,1.8653951167372496,-0.11192308465615709,0.07962135339328559,0.08334690668906412
114,1,-0.061170701157988665,-0.010044806513993133,1.8644312554656453,-0.11904620578402711,0.09668159496599854,0.09546792514295435
115,1,-0.058986560445685655,-0.0029218434325063818,1.8676184781984249,0.05892371267528291,-0.28886238160865696,0.10411905906774657
116,1,-0.05817577241855067,0.0034204258403092817,1.8655581786352817,0.06815292949206173,-0.3298813164739486,0.09668188616144638
117,1,-0.059796882406176095,0.006399504095198471,1.8752263539951224,-0.1088885291111366,-0.016526441359419976,0.09546473891158139
118,1,-0.058242016847848105,0.012250863828598416,1.8670715535995828,0.03266353964089656,-0.3123002385900448,0.09759074241416434
119,1,-0.061756010604593,0.018122187599458633,1.8761800746759687,-0.11914204300460193,0.017319691005639005,0.07940567408579811
120,1,-0.06328713086687061,0.02113143077814202,1.879263679498731,-0.11266345524112108,-0.015039172283629052,0.0755014963602225
121,1,-0.06503871418423436,0.02558598678557456,1.8838637078882896,-0.11357154887871113,-0.05171517252848825,0.07170235595512493
122,1,-0.06554978869899203,0.027389062319887324,1.8762293093526137,-0.013268222689455067,0.1586887083534763,0.06473644664799934
123,1,-0.06677972075993109,0.03170849804711742,1.8858870757813007,-0.13593496527112037,-0.21302140916493384,0.07604598877186865
124,1,-0.06811362533346689,0.03680468847213539,1.8739701359106702,-0.004018513322321228,0.21041660489284103,0.051867730630908715
125,1,-0.06963277366674005,0.0413148643301167,1.8732974641092008,-0.009971334922168612,0.2032318116123995,0.04634578883867111
126,1,-0.07026216680152815,0.04589571963721002,1.8825747526630643,-0.1540943798512635,-0.2661708139272617,0.0756914363145333
127,1,-0.07087059809868004,0.04956165896130339,1.882170821397011,-0.16609456703175804,-0.2744739506073491,0.0715184307836142
128,1,-0.07023736720826872,0.051276038944676014,1.8818382333482453,-0.15810588831247277,-0.25826295195311705,0.06703824836315359
129,1,-0.07023926470666506,0.05216590665025732,1.8847459648537648,-0.14658425078155343,-0.15394706945155082,0.05543943147743486
130,1,-0.06981330687897462,0.05257329834958202,1.8833385848941762,-0.14976780079406185,-0.1950733477663901,0.06035751900334218
131,1,-0.07012350551762724,0.05208516674540811,1.8807951438655894,-0.1638373120645107,-0.25956092585097473,0.06763609118890454
132,1,-0.07144097526738019,0.05004210415306794,1.8802329315985205,-0.14047217215855198,-0.0903859140808162,0.0656674761245669
133,1,-0.06812688924599487,0.04530464583171665,1.8622838767397236,-0.2743236752702239,-0.30472933979453726,0.14732114161613127
134,1,-0.06701534358149296,0.04296512920483288,1.8591374868280393,0.08116622417985223,0.13584060840109832,0.14427538708913507
135,1,-0.06396544203707662,0.042004433010795275,1.85224617452281,0.10960932947059623,0.15841393881875976,0.15514157323452724
136,1,-0.06150709923142754,0.04202400941468769,1.846830145912671,0.12484417684210918,0.1731309160863081,0.16051620871674344
137,1,-0.0603304861423643,0.04310909316586639,1.8462922980344803,0.11818716301048028,0.1627353666126508,0.1578562825335792
138,1,-0.062335259166137344,0.04108213100074237,1.8535293631317336,0.05966564959703187,0.0944076454431645,0.14389069639093097
139,1,-0.06806039401984333,0.038071660225512616,1.8565291722785031,-0.06327919048323906,-0.028185459755349324,0.12966052498460387
140,1,-0.06891467138036787,0.039969936706531754,1.8564800491343783,-0.05803800935825999,-0.16056886423174332,0.14093815448812635
141,1,-0.06617289729219863,0.04185538785385722,1.853849432429655,-0.0378740132351372,-0.14784464372533196,0.14811541547765397
142,1,-0.06469842529496489,0.044221061734811384,1.8515006357539232,-0.06784745902251643,-0.05115729767533603,0.1371219264855508
143,1,-0.059930070864331,0.04739399923933894,1.8500236352356287,-0.0815306208060945,-0.08785949555706991,0.1465818738545631
65,0,-0.3369764652457325,-0.1878487850511622,2.334142380908744,-0.5531795676005362,0.27256467813732094,0.34887528408954765
66,0,-0.3079050770124339,-0.16788344447112527,2.3578909615173336,-0.5466894715897478,0.08931738940220002,0.265271703523507
67,0,-0.28207016424800246,-0.14152284511762073,2.361868878596228,-0.5362981349714117,0.07022517456084963,0.21777592604032125
68,0,-0.2616594750883259,-0.12543579967303695,2.3594164184861546,-0.5262366050498382,0.0840696881380247,0.133403382108458
69,0,-0.2385442660804148,-0.10446893000092708,2.373004602024742,-0.44254288321441604,-0.03669093949028295,0.12760092800539688
70,0,-0.2204839303670827,-0.08712213961412962,2.385166878473849,-0.3757064592271506,-0.1757532368846676,0.12157545666153853
71,0,-0.21177907054076237,-0.07259591472417823,2.387228532004658,-0.31787889322011986,-0.19639515708181926,0.11071615381163732
72,0,-0.2110592889660555,-0.06473505169813164,2.4042468909660846,-0.2489526911990287,-0.20620829780292035,0.09774932993411506
73,0,-0.2105866438459516,-0.05927530263511927,2.400415232371772,0.2866859796756916,-0.0742768663531787,0.10530119932664939
74,0,-0.2172426720502381,-0.05387475959034862,2.4227458390631513,0.042640885356338636,-0.038413009243720354,0.07737163584722201
74,0,0.1600895026925944,-0.7397946797285969,3.609966794013527,-0.37572609776110205,-0.08402377237041553,0.07984092943924583
75,0,-0.21993400113448972,-0.04776579224921281,2.4191375141798654,0.0076014487945038995,-0.039994586367244477,0.05718213356909387
76,0,-0.22074880747487036,-0.037149849740969694,2.401899135347863,0.0595683480948635,0.053107346526518266,0.07247621945023752
77,0,-0.2262379488420121,-0.02996083838105383,2.400313535104119,0.01702904501998041,0.05686466800357919,0.0784331679641177
77,0,0.17226127871390468,-0.7206324635349223,3.637956168768636,-0.3084848909081515,-0.14300510164545682,0.03221147056126755
78,0,-0.22802568306063767,-0.029411001354878556,2.397842476881732,-0.010556957651913888,0.04363095060227267,0.0682882837135166
79,0,-0.23066471069820166,-0.03002132290494222,2.39679216887757,-0.03776555707186872,0.026833687397765395,0.0661083042794269
80,0,-0.23287886646391293,-0.03305097993831541,2.4043138254455254,-0.02596144907756296,0.01875235343095333,0.06179821167451841
81,0,-0.23307203540474153,-0.037219183611335735,2.4091291373038457,0.02366833856944822,0.034468468176655456,0.05836118123531081
81,0,0.16210047826301388,-0.7014397705334896,3.64548468832327,-0.24515253111805568,-0.12581078656425604,0.021060525770286543
82,0,-0.23246316324394567,-0.04205329039697808,2.4099779774109047,-0.004029093047698504,0.02609245830348783,0.04768032724801455
82,0,0.15615640798145686,-0.6970389518638905,3.6297938717764024,-0.22963098724741693,-0.1511446641920903,0.0046793231322157375
83,0,-0.23279472952091484,-0.043314493939108537,2.4100685989752746,-0.01674169573300657,0.01576335295517689,0.046152791480726874
84,0,-0.2335613245644536,-0.0432178796762618,2.406459781558131,-0.03491818343485198,0.025371967580608515,0.047296250138060374
84,0,0.8788516563946996,-2.0389606444773847,6.231488322243709,1.1628688747606437,0.4037126935405449,0.22732795428886135
85,0,0.1580860206868965,-0.7153045118489998,3.6656007777825717,-0.22928865026139442,-0.15206400087365185,-0.0009202782437986104
85,0,-0.23547763864486027,-0.042979097332279476,2.405171839355111,-0.025919429369037163,0.028085421842253214,0.04839725136178145
86,0,0.15651405080078193,-0.7118441696015962,3.6427186473848767,-0.2508448280382094,-0.17490511176087845,0.003192374589397751
86,0,-0.23645542946773654,-0.04293338723900517,2.403202989856413,-0.05916838246013729,0.02337614842181875,0.04632843482232375
87,0,-0.23630737539237856,-0.043628425729925056,2.4029957210135264,-0.07623979516557831,0.024419652604872062,0.04051126169135637
88,0,-0.23551217338616734,-0.044061004105048214,2.4020696921022533,-0.07220223263408465,0.04389018643856261,0.04127489358173136
88,0,0.8693108306204509,-2.035958712616609,6.226382565119606,-0.3273297795211781,-0.20861514374415283,-0.014546294299415825
88,0,0.15244803973359455,-0.703332438498926,3.610967633375994,-0.26414837579072875,-0.1844154745293232,0.0007591914832832767
89,0,-0.23430590206479887,-0.04436219124706011,2.399312465982662,-0.08187046104912117,0.0771608760770147,0.03760776497151671
90,0,-0.23217622393321943,-0.04559174243326692,2.398932744727166,-0.09915837098375896,0.10405399594781743,0.026358169735904397
91,0,-0.22949645359027765,-0.04794907603305337,2.396281182349406,-0.10798134252363749,0.17984133876283465,0.008817979929023903
91,0,0.14953549799544064,-0.7035768643653006,3.6101355712399297,-0.2642420518911703,-0.16784507239957616,-0.0023753251375171493
92,0,-0.22928814217694868,-0.048003195610271755,2.3973217133002267,-0.14917615480904037,0.22009090692960784,0.0041249486392308556
92,0,0.15156152203584417,-0.7121278693356451,3.63881176360631,-0.22874600884806762,-0.15882776856085742,-0.00807528305567782
93,0,-0.2292447819351176,-0.047764030816329246,2.4026885501067516,-0.19125122504093894,0.26689250407198645,-0.0007971764969039946
93,0,0.15307567143540624,-0.7128485003211764,3.6396306719816014,-0.2323160336052215,-0.15917655242388262,-0.008450077857666818
94,0,-0.229503376763226,-0.04730325920733087,2.4056229333563897,-0.17298907382700746,0.35058225043820723,0.002154789009573669
94,0,0.15863766701433812,-0.7312050214460968,3.698579841090239,-0.1939135864452731,-0.11881268281890799,-0.01628799099550532
95,0,-0.23054790424371072,-0.04647573255689248,2.4101106816491433,-0.15705077347668298,0.4273262886582686,0.007133934515329985
96,0,-0.2307818369708117,-0.048604545397590085,2.4122859502192835,-0.15549320052536036,0.5027661662427,-0.0017212817578341093
97,0,-0.22844861353772322,-0.0500008426772153,2.4128221952241047,-0.1643914547164717,0.4973399641658567,-0.005980017492661205
98,0,-0.22653211505604995,-0.05210578014805134,2.412668450518725,-0.13905422720470353,0.5163573205868356,-0.007770187595399579
99,0,-0.2259837427906904,-0.0535733923852818,2.409385044701901,-0.15977258024274965,0.5311137498761369,-0.01260143855584462
100,0,-0.22724711083482496,-0.05484922152863509,2.4089679484984563,-0.16576978348715923,0.5591311874550516,-0.020470851472108496
101,0,-0.22969616767659745,-0.05438178615027828,2.406302846068888,-0.14453925708971024,0.6118445625684784,-0.014408586865998392
102,0,-0.23022892557133814,-0.054610025403217986,2.4088074333055998,-0.16251109179496964,0.5937759054435303,-0.005886949697520654
103,0,-0.23077407626721635,-0.055268297539503186,2.4141244179439325,-0.1518434420716609,0.5657408237035821,0.002029645591921442
104,0,-0.2313597597396023,-0.05355610467554562,2.4156999930218683,-0.13835408540085628,0.5356519365394389,0.013026163719615102
105,0,-0.23329646261025352,-0.051824008224231485,2.420859143278544,-0.15624683555580768,0.4929079123335564,0.022316856815572196
106,0,-0.23376129913642907,-0.051000320964551926,2.425454068959242,-0.16664878855518295,0.440168992850709,0.028816197223270966
107,0,-0.2329105242452935,-0.0520849860382988,2.435068588871661,-0.1613514044268815,0.3234743121832769,0.030192187778457554
108,0,-0.23405392984971216,-0.05383393698412796,2.4513004062642514,-0.15868429160758396,0.15274465098512127,0.04201035470323563
109,0,-0.2361258632723607,-0.05721354546813498,2.4674777598766187,-0.1536887501276649,0.016491276692230713,0.047382675438682485
110,0,-0.2371579278767881,-0.0594444579418282,2.473111761536802,-0.12022219178147436,-0.014880706016805688,0.039695214814395516
111,0,-0.2421963447793327,-0.06196433327432536,2.4902489305189306,0.010991918664729552,-0.01423386370516919,0.04970477828700672
112,0,0.1751239263148336,-0.7787084039436005,3.836844590639061,-0.2109841414348226,-0.03301200837416445,0.016931759288872975
112,0,-0.24084973086233927,-0.06176966355747467,2.4785171569719466,0.11499301813602247,0.030497808383975707,0.06057042551760193
113,0,-0.24045842896807867,-0.062162003592213105,2.4765070006641308,0.11541321250856168,0.029621346381568273,0.05403950053954962
114,0,-0.23939745293059297,-0.05945576616147226,2.4645298998383556,0.18833296593317378,0.05540564772422817,0.06403511892279555
114,0,0.16929470333852975,-0.7686175431590936,3.7858702275667957,0.8784852713743687,0.2659077922442635,0.12841603503770993
115,0,-0.24151227223396152,-0.05561994698736471,2.4538334289487995,0.1939993116446094,0.05177122168687143,0.07474744645114657
116,0,-0.2439935934723164,-0.054885746219974774,2.453101179154891,0.16261676197914443,0.03738127967560959,0.07402000408797199
117,0,-0.24381138480833087,-0.054347622791451354,2.443341908718973,0.18124973298989902,0.05350633684242985,0.08388426230835207
117,0,0.16605760646853995,-0.7572111411417,3.746674282826614,0.8948450317366925,0.27806429492238777,0.14026085080792108
118,0,-0.24307919491610655,-0.05783482425884853,2.4366985424489167,0.19879515005563952,0.06155937025594986,0.08729357954996182
119,0,-0.24286493483920724,-0.060175747412503484,2.433201887857768,0.22432872922079933,0.06153850588352248,0.08181094743342941
119,0,0.15996885753282594,-0.747736464953703,3.727975662447684,-0.28610924797118775,-0.17909560818645706,0.004175207304857938
120,0,-0.24181180605038943,-0.0617433754192213,2.424107701366092,0.2432273674599105,0.06700215570313701,0.0816996982436349
120,0,0.15653491483199378,-0.7400521059363926,3.704248640104088,-0.2923592344231746,-0.1722284318038612,-7.573665635850008e-05
121,0,-0.2433490739587937,-0.0650983369008242,2.4140195255912964,0.2068499759467406,0.040731163381871806,0.0794499670908686
122,0,-0.24585433737153187,-0.07645669634681793,2.38628673196299,-0.04237786133284258,-0.02289994325959644,0.05230355030056015
123,0,-0.2493025668486781,-0.08957195913619442,2.323077546077175,-0.1861876389968772,0.08910387990010746,0.04004734837507821
124,0,-0.25439225283845157,-0.09916620336504295,2.28596736180877,-0.24380938144391154,0.14269861096131664,0.04977360613242801
125,0,0.8820401314477279,-2.1005209270551144,6.3408548871051185,1.1769443700478859,0.42091676563982433,0.2451342757557159
125,0,-0.26622039615916077,-0.11644719539937548,2.240981168189851,-0.31403623277787973,0.20258132318319735,0.07692001381795792
126,0,0.8449923097469567,-2.016754320985724,6.132970826081777,1.2349097091386483,0.4578648569281096,0.30023076794727066
126,0,-0.2738477991615267,-0.1395063848106204,2.199147275140814,-0.37097637343999434,0.31431924169257025,0.06901708607550124
127,0,-0.2778870868589359,-0.15558944854208834,2.170595429596519,-0.47870418106088086,0.36838192507508155,0.07014275570085378
128,0,-0.2767337923559556,-0.16043269350286415,2.1546186130327394,-0.5673869797710315,0.3762640126718861,0.06931093912391327
128,0,0.08583984350176455,-0.7440129133182325,3.525967951826674,-0.23701343571597314,0.06334251779574886,0.06970965503640067
129,0,-0.2711704441663162,-0.15966610484568283,2.1510786182559816,-0.6318327708196952,0.32201898928252565,0.08925526693632953
130,0,-0.26851433929936463,-0.15499972410607768,2.1460478557961356,-0.6722148394030989,0.2970517002855162,0.09723888475547289
134,0,-0.2956932789112426,-0.12356753381417462,2.1294809195741173,-0.8316039297072085,0.43376633734956316,0.11934918817605551
135,0,-0.3195046407923257,-0.09697942442096841,2.151570352205039,-0.8768703910371947,0.3024555866804329,0.37679509432236563
216,0,-0.3500477633603898,-0.1714676810530491,2.139673366043877,1.135072729975027,-1.2957083220599106,-0.2888523560731679
217,0,-0.32744037255688674,-0.14435508130113325,2.184508940982398,0.5684912629091972,-1.0699536708231447,0.1041199212467609
218,0,-0.31051822923668965,-0.1248986430027704,2.2503645223889985,0.4568651313316264,-0.7906111551711603,0.1644304697014417
