frame,tag_id,X,Y,Z,roll,pitch,yaw
45,514,-3.5612759900513695,0.7488064144299342,9.79691537021791,0.4835763808117201,0.7737834803668902,-0.9527972916359388
62,1,-0.13090088610668854,0.12596895693211294,7.153395817727593,0.38678238062064246,0.31538492010068186,0.3489931162171747
63,1,-0.132162894098499,0.10930903283142936,7.130075494498755,0.34328271744297734,0.16161106974670814,0.24048230000948115
64,1,-0.15645788239539096,0.10272408663039771,7.103515650435247,0.21987159143325546,0.034521510189838844,0.04954869828340763
70,1,-0.11775731071311854,0.06803390593255412,7.019416161012143,-0.07447282645942806,-0.23310039576114736,-0.02464424168805442
71,1,-0.11082508301372565,0.06714334106736947,7.003197625119353,-0.09625750895086477,-0.30890304391553985,-0.02806514330339051
72,1,-0.1057672618345964,0.07086211131345792,6.997488289924089,-0.11983354682282946,-0.3540447265095265,-0.02310901078636929
73,1,-0.1039780472590677,0.0759194174695457,6.999584340627682,-0.08289242267399671,-0.3954554733295501,-0.0154288154352289
74,1,-0.10380185882610048,0.07723689992265766,7.0097549811983315,-0.11640126642340778,-0.3917327984897849,-0.028110717091328067
75,1,-0.09669745131626208,0.069401926019929,7.012157222577281,-0.12774001867116164,-0.4199489085785246,0.006264680906598447
76,1,-0.09520824702238105,0.07061862205853985,7.012953726065471,-0.13682993493718412,-0.4379567252218733,0.004649463022595004
77,1,-0.09555734423720666,0.07141752479482358,7.012864479804252,-0.12084603493463844,-0.45755958822481974,0.01587072848294883
78,1,-0.09641761697733281,0.07211573798741523,7.014976302857731,-0.1423756620338366,-0.46762347932124637,0.01441323616949404
79,1,-0.0963421597063285,0.07301988356062639,7.0156000519728074,-0.1363427825867691,-0.46216772965563374,0.016547680988586794
80,1,-0.09545337794744209,0.07311802548632058,7.016615306610834,-0.14297487343949228,-0.4369049402159704,0.017362832312999076
81,1,-0.09291002884510235,0.07170447664698218,7.025567869578282,-0.16644004843939025,-0.2796145814406124,0.03449650942515863
82,1,-0.0867109362999085,0.06936012525185832,7.039012467851994,-0.04798903799890633,-0.011945532025615215,0.06140760762319928
83,1,-0.08511683708725186,0.07161766682413527,7.046445328268164,-0.06335280483543747,0.04643249962477205,0.07633348782466388
84,1,-0.08577164013873799,0.07177932972022373,7.048298462210661,-0.055436898276164485,0.0698403152188489,0.07962552680711951
85,1,-0.08543840032388325,0.07200306782130546,7.050443633913065,-0.05310676789281013,0.1147212942111817,0.07541721180246735
86,1,-0.08402597607369344,0.07238071398800036,7.050288188965604,-0.039414328014457475,0.1066091648382957,0.07997809642319197
87,1,-0.08373599059054135,0.07257232958308478,7.05118609445886,-0.037413079886629404,0.11285613763870302,0.07955675551113714
88,1,-0.08507059709466513,0.07200785388569755,7.050848042014963,-0.034428291265294876,0.05327469397400421,0.07633315039881752
89,1,-0.08808196496703107,0.0704411264677566,7.048523258834263,-0.07354560857373592,0.004176505511203022,0.0668438269887966
90,1,-0.08968064011042692,0.0720950670589647,7.047894277066376,-0.08106353294530547,-0.051506560866121286,0.05622475281870291
91,1,-0.0892122040889454,0.07445105528764331,7.047888804761381,-0.06980674367005998,-0.10844074887403427,0.05397996908890476
92,1,-0.0887506953329341,0.07504997566083328,7.047864460692224,-0.08680174259478106,-0.096182523750646,0.05148875717172314
93,1,-0.08814641250552344,0.07526432884655072,7.047029126077525,-0.06937484748021187,-0.10230218702611073,0.05326325689171105
94,1,-0.0882285522726442,0.07525516432546432,7.0461331496252,-0.058073242003401984,-0.1212545530305692,0.05044613237855153
